date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other
2009-04-04,11.25,13.625,8.941176470588236,10.7,6.588235294117648,9.45,20.0,8.2,44.8,7.2,14.55,7.0,15.216666666666665,35.0,6.5,12.06470588235294,15.7,12.25,25.0,36.45588235294117
2009-04-05,11.25,13.583333333333332,8.794117647058824,10.7,6.658823529411764,9.6,20.0,8.3,44.9,7.4,14.583333333333332,7.0,18.55,35.35714285714286,6.5,12.076470588235296,15.7,12.25,25.0,36.470588235294116
2009-04-06,11.25,13.541666666666668,8.647058823529411,10.7,6.729411764705883,9.6,20.0,8.4,45.0,7.5,14.616666666666667,7.0,18.55,35.714285714285715,6.5,12.088235294117649,15.7,12.25,25.0,36.48529411764706
2009-04-07,11.25,13.5,8.5,10.7,6.8,9.6,20.0,8.4,45.2,7.7,14.65,7.0,19.05,36.071428571428584,6.5,12.1,15.8,12.25,25.0,36.5
2009-04-08,11.25,13.5,8.5,10.7,7.0,9.6,20.0,8.5,45.4,7.8,14.65,7.0,19.05,36.428571428571416,6.5,12.15,15.8,12.25,25.0,36.5
2009-04-09,11.25,13.75,8.5,10.7,7.0,9.6,20.0,8.5,45.6,8.0,14.6,7.0,19.05,36.785714285714285,6.5,12.15,15.8,12.25,25.0,36.5
2009-04-10,11.3,13.5,8.5,10.7,7.0,9.75,19.5,8.5,45.5,7.95,14.5,7.0,19.05,37.14285714285714,6.5,12.15,15.8,12.2,25.0,36.5
2009-04-11,11.75,13.75,8.5,10.6,7.5,9.9,19.0,8.5,45.4,7.9,14.6,7.0,19.05,37.5,6.5,12.2,15.8,13.0,25.0,36.75
2009-04-12,11.74,13.7,8.416666666666666,10.7,7.666666666666666,10.05,18.5,8.6,45.2,7.8,14.6,7.0,19.05,37.85714285714286,6.5,12.2,15.8,13.1,25.0,36.75
2009-04-13,11.73,13.65,8.333333333333334,10.8,7.833333333333334,10.2,18.0,8.6,45.2,7.75,14.6,7.0,19.05,38.214285714285715,6.5,12.2,15.8,13.2,25.0,36.75
2009-04-14,11.72,13.6,8.25,10.9,8.0,10.35,17.5,8.7,45.21666666666667,7.833333333333334,14.6,7.0,19.05,38.571428571428584,6.5,12.2,15.8,13.3,25.0,36.75
2009-04-15,11.71,13.55,8.25,10.9,8.0,10.5,17.0,8.8,45.23333333333333,7.916666666666666,14.5,7.0,19.05,38.92857142857143,6.5,12.2,15.8,13.4,24.0,36.75
2009-04-16,11.7,13.5,8.25,10.9,8.083333333333334,10.55,16.5,8.9,45.25,8.0,14.5,7.0,19.05,39.285714285714285,6.5,12.216666666666667,15.8,13.5,24.0,36.833333333333336
2009-04-17,11.7,13.75,8.25,10.9,8.166666666666666,10.55,16.5,9.2,45.5,8.15,14.6,7.0,19.05,39.64285714285714,6.5,12.233333333333333,15.8,13.5,24.0,36.91666666666666
2009-04-18,11.7,13.5,8.25,10.9,8.25,10.5,16.5,9.5,46.0,8.0,14.7,7.0,19.05,40.0,6.5,12.25,15.8,13.5,24.0,37.0
2009-04-19,11.633333333333333,13.5,8.24,10.91,8.355,10.5,16.5,9.6,47.5,7.6,14.716666666666667,7.0,19.05,41.33333333333333,6.5,12.285,15.8,13.666666666666668,25.0,37.3
2009-04-20,11.566666666666668,13.5,8.23,10.92,8.46,10.5,16.5,9.8,49.0,7.5,14.733333333333333,7.0,19.05,42.66666666666667,6.5,12.32,15.8,13.833333333333332,25.0,37.6
2009-04-21,11.5,13.5,8.22,10.93,8.565,10.5,16.5,10.0,49.5,7.25,14.75,7.0,19.05,44.0,6.5,12.355,15.8,14.0,25.0,37.9
2009-04-22,11.75,13.5,8.21,10.94,8.67,10.525,16.5,9.9,49.2,7.1,14.7,7.0,19.05,45.0,6.5,12.39,15.8,14.0,25.0,38.2
2009-04-23,11.65,13.0,8.2,10.95,8.775,10.55,16.5,9.7,49.0,6.9,14.75,7.0,19.05,43.33333333333333,6.5,12.425,15.8,14.0,25.0,38.5
2009-04-24,11.5,13.5,8.19,10.96,8.88,10.575,16.5,9.5,48.7,6.8,14.7,7.083333333333334,19.05,41.66666666666667,6.5,12.46,15.8,13.5,25.0,38.8
2009-04-25,11.4,13.0,8.18,10.97,8.985,10.6,16.5,9.5,48.8,6.7,14.75,7.166666666666666,19.05,40.0,6.5,12.495,16.0,14.0,25.0,39.1
2009-04-26,11.425,13.166666666666668,8.17,10.98,9.09,10.6,16.5,9.5,48.9,6.6,14.75,7.25,19.05,40.8,6.5,12.53,16.0,14.125,25.0,39.4
2009-04-27,11.45,13.333333333333332,8.16,10.99,9.195,10.6,16.5,9.4,49.0,6.5,14.75,7.0,19.0,41.6,6.5,12.565,16.0,14.25,25.0,39.7
2009-04-28,11.475,13.5,8.15,11.0,9.3,10.6,16.5,9.4,49.1,6.35,14.75,7.25,19.0,42.4,6.5,12.6,16.0,14.375,25.0,40.0
2009-04-29,11.5,13.0,8.15,10.9,9.3,10.6,16.5,9.4,49.25,6.5,14.7,7.25,19.0,43.2,6.5,12.6,16.0,14.5,25.0,40.0
2009-04-30,11.566666666666668,13.25,7.7666666666666675,10.9,9.033333333333333,10.6,16.5,9.6,49.58333333333333,6.533333333333334,14.7,7.0,19.0,44.0,7.0,12.6,16.0,14.333333333333332,25.0,40.333333333333336
2009-05-01,11.633333333333333,13.5,7.383333333333334,10.9,8.766666666666666,10.6,16.5,9.7,49.91666666666667,6.566666666666666,14.6,7.0,19.016666666666666,44.8,7.0,12.6,16.0,14.166666666666668,25.0,40.66666666666666
2009-05-02,11.7,13.75,7.0,10.9,8.5,10.6,16.5,9.7,50.25,6.6,14.65,7.0,19.033333333333328,45.6,7.0,12.6,16.0,14.0,25.0,41.0
2009-05-03,11.7,13.666666666666668,6.916666666666666,10.883333333333333,8.433333333333334,10.75,16.5,9.8,50.3,6.7,14.666666666666668,7.0,19.05,46.4,7.0,12.633333333333333,16.0,14.0,25.0,41.66666666666667
2009-05-04,11.7,13.583333333333332,6.833333333333334,10.866666666666667,8.366666666666667,10.75,16.5,9.8,50.4,6.75,14.683333333333332,7.0,19.05,47.2,7.0,12.666666666666668,16.0,14.0,25.0,42.33333333333333
2009-05-05,11.7,13.5,6.75,10.85,8.3,10.75,16.5,9.8,50.5,6.65,14.7,7.0,19.05,48.0,7.0,12.7,16.0,14.0,25.0,43.0
2009-05-06,11.75,13.0,6.75,10.85,8.3,10.85,16.5,9.8,50.9,6.75,14.75,7.0,19.05,45.0,7.0,12.7,16.0,14.0,25.0,45.0
2009-05-07,11.5,13.05,6.75,10.85,8.3,11.0,16.5,9.8,51.25,6.85,14.75,7.0,19.05,45.0,6.5,12.7,16.0,14.0,25.0,47.0
2009-05-08,11.7,13.75,6.75,10.85,8.3,11.0,16.5,9.9,51.5,6.7,14.8,7.166666666666666,19.05,45.0,6.5,12.7,16.0,14.0,25.0,47.0
2009-05-09,11.7,13.5,6.7375,10.8625,8.2875,11.0,16.5,9.9,51.7,6.9,14.85,7.333333333333334,19.05,44.46153846153846,6.538461538461537,12.7125,16.0,14.0,25.0,47.75
2009-05-10,11.7,13.5,6.725,10.875,8.275,11.0,16.5,10.0,51.6,6.85,14.833333333333332,7.5,19.05,43.92307692307693,6.5769230769230775,12.725,16.0,14.0,25.0,48.5
2009-05-11,11.7,13.5,6.7125,10.8875,8.2625,11.0,16.5,10.2,51.7,6.8,14.816666666666668,7.5,19.05,43.38461538461538,6.615384615384616,12.7375,16.1,14.0,25.0,49.25
2009-05-12,11.7,13.5,6.7,10.9,8.25,11.1,16.5,10.3,51.1,6.65,14.8,7.5,19.05,42.846153846153854,6.6538461538461515,12.75,16.1,14.0,25.0,50.0
2009-05-13,11.75,13.75,6.685714285714287,10.9,8.275,11.0,16.5,10.4,51.46666666666667,6.633333333333334,14.783333333333333,7.5,19.05,42.307692307692314,6.6923076923076925,12.732142857142858,16.1,14.0,25.0,50.64285714285714
2009-05-14,11.5,13.25,6.671428571428571,10.9,8.3,11.0,16.5,10.5,51.83333333333333,6.616666666666666,14.766666666666667,7.5,19.05,41.769230769230774,6.730769230769232,12.714285714285715,16.2,14.0,25.0,51.28571428571429
2009-05-15,11.54,14.0,6.6571428571428575,10.9,8.325,11.0,16.5,10.5,52.2,6.6,14.75,7.333333333333334,19.033333333333328,41.230769230769226,6.769230769230768,12.696428571428573,16.2,14.0,25.0,51.92857142857143
2009-05-16,11.58,13.75,6.642857142857142,10.9,8.35,11.0,16.5,10.4,52.5,6.65,14.75,7.166666666666666,19.016666666666666,40.692307692307686,6.807692307692308,12.678571428571427,16.2,14.0,22.0,52.57142857142857
2009-05-17,11.62,13.583333333333332,6.628571428571429,10.9,8.375,11.0,16.5,10.3,52.8,6.6,14.766666666666667,7.0,19.0,40.153846153846146,6.8461538461538485,12.660714285714285,16.2,14.0,22.0,53.214285714285715
2009-05-18,11.66,13.416666666666668,6.614285714285715,10.9,8.4,11.0,16.5,10.2,53.0,6.5,14.783333333333333,7.0,19.05,39.615384615384606,6.884615384615384,12.642857142857142,16.2,14.0,22.0,53.85714285714286
2009-05-19,11.7,13.25,6.6,10.9,8.425,11.1,16.5,10.2,53.33333333333333,6.6,14.8,7.0,18.05,39.07692307692307,6.9230769230769225,12.625,16.2,14.0,22.0,54.5
2009-05-20,11.7,13.25,6.585714285714285,10.9,8.45,11.1,16.5,10.1,53.66666666666667,6.45,14.75,7.0,18.05,38.53846153846154,6.961538461538463,12.607142857142858,16.2,14.0,22.0,55.14285714285714
2009-05-21,11.7,13.75,6.571428571428571,10.9,8.475,11.0,16.5,10.1,54.0,6.1,14.7,6.5,18.05,38.0,7.0,12.589285714285715,16.2,14.0,22.0,55.78571428571429
2009-05-22,11.7,13.75,6.557142857142857,10.9,8.5,11.0,16.5,10.0,54.5,6.0,14.8,6.666666666666666,18.05,40.0,7.0,12.571428571428573,16.2,14.0,14.0,56.42857142857143
2009-05-23,11.7,13.0,6.542857142857144,10.9,8.525,11.0,16.5,10.0,54.6,6.15,14.75,6.833333333333334,18.05,41.0,7.0,12.553571428571427,16.2,14.0,22.0,57.07142857142857
2009-05-24,11.7,12.933333333333332,6.5285714285714285,10.9,8.55,11.066666666666668,16.5,10.0,54.8,6.1,14.783333333333333,7.0,18.05,42.0,6.833333333333334,12.535714285714285,16.2,14.0,22.0,57.714285714285715
2009-05-25,11.7,12.866666666666667,6.514285714285713,10.9,8.575,11.133333333333333,16.5,10.1,55.0,6.0,14.816666666666668,7.0,18.05,43.0,6.666666666666666,12.517857142857142,16.2,14.0,22.0,58.35714285714286
2009-05-26,11.7,12.8,6.5,10.9,8.6,11.2,16.5,10.1,55.5,5.85,14.85,7.0,18.05,44.0,6.5,12.5,16.2,14.0,22.0,59.0
2009-05-27,11.7,13.25,6.542857142857144,10.902380952380954,8.653571428571428,11.2,16.0,10.0,55.7,5.6,14.8,7.0,18.05,40.0,6.5,12.504761904761903,16.2,14.0,22.0,59.23809523809525
2009-05-28,11.7,13.5,6.585714285714285,10.904761904761903,8.707142857142857,11.25,16.0,9.9,56.0,5.7,14.75,7.0,18.05,38.0,6.5,12.509523809523811,16.2,14.0,22.0,59.47619047619048
2009-05-29,11.6,12.25,6.628571428571429,10.907142857142858,8.760714285714286,11.25,16.0,9.8,56.4,5.85,14.85,6.833333333333334,18.05,45.0,6.5,12.514285714285712,16.2,14.0,22.0,59.714285714285715
2009-05-30,11.7,12.3,6.671428571428571,10.909523809523812,8.814285714285715,11.2625,16.0,9.8,56.6125,5.9125,14.8375,6.666666666666666,18.05,50.0,6.5,12.51904761904762,16.2,14.0,22.0,59.95238095238096
2009-05-31,11.7,12.866666666666667,6.7142857142857135,10.91190476190476,8.867857142857146,11.275,16.25,9.8,56.825,5.975,14.825,6.5,18.05,48.33333333333333,6.5,12.523809523809526,16.2,14.0,22.0,60.19047619047619
2009-06-01,11.7,13.433333333333332,6.757142857142856,10.914285714285713,8.92142857142857,11.2875,16.5,9.9,57.0375,6.0375,14.8125,7.0,18.05,46.66666666666667,6.5,12.528571428571427,14.75,14.0,22.0,60.42857142857143
2009-06-02,11.7,14.0,6.8,10.916666666666668,8.975,11.3,16.75,9.9,57.25,6.1,14.8,7.0,18.05,45.0,6.5,12.533333333333333,14.75,14.0,22.0,60.66666666666667
2009-06-03,11.65,13.416666666666668,6.8428571428571425,10.919047619047621,9.028571428571428,11.35,16.75,9.9,57.4,6.0,14.8,7.0,18.05,40.0,6.5,12.538095238095238,14.75,14.0,22.0,60.904761904761905
2009-06-04,11.65,12.833333333333332,6.885714285714285,10.92142857142857,9.082142857142856,11.35,16.5,10.0,65.0,5.9,14.7,7.0,18.05,48.0,6.5,12.542857142857144,14.75,14.0,22.0,61.14285714285714
2009-06-05,11.65,12.25,6.928571428571429,10.923809523809524,9.135714285714286,11.35,16.5,10.1,65.0,6.1,14.75,7.0,18.05,45.0,6.5,12.547619047619047,14.75,14.0,22.0,61.38095238095239
2009-06-06,11.65,12.75,6.971428571428572,10.926190476190476,9.189285714285717,11.4,16.5,10.2,65.5,6.25,14.85,7.0,18.05,40.0,6.5,12.552380952380952,14.75,14.0,22.0,61.61904761904761
2009-06-07,11.633333333333333,13.083333333333332,7.014285714285713,10.928571428571427,9.242857142857142,11.516666666666667,16.5,10.3,65.6,6.25,14.9,7.0,18.05,40.0,6.5,12.557142857142857,14.75,14.0,14.0,61.85714285714285
2009-06-08,11.616666666666667,13.416666666666668,7.057142857142857,10.93095238095238,9.29642857142857,11.633333333333333,16.5,10.5,65.75,6.15,14.95,7.0,18.05,40.0,6.5,12.561904761904762,14.75,14.0,22.0,62.0952380952381
2009-06-09,11.6,13.75,7.1,10.933333333333332,9.35,11.75,16.5,10.7,65.95,6.0,15.0,7.0,18.05,40.0,6.5,12.566666666666668,14.75,14.0,22.0,62.33333333333333
2009-06-10,11.6,13.75,7.142857142857142,10.935714285714289,9.403571428571428,12.0,16.5,10.7,66.9,5.95,14.85,7.0,18.05,45.0,7.0,12.571428571428573,14.75,14.0,22.0,62.57142857142857
2009-06-11,11.6,13.75,7.185714285714287,10.938095238095238,9.457142857142856,12.0,16.5,10.9,66.9,6.15,14.9,7.0,18.05,45.0,6.5,12.576190476190476,14.75,14.0,22.0,62.80952380952381
2009-06-12,11.65,13.55,7.2285714285714295,10.940476190476188,9.510714285714286,12.1,16.5,11.2,65.5,6.25,14.95,7.0,17.883333333333333,45.714285714285715,6.5,12.580952380952379,14.75,14.0,22.0,63.04761904761904
2009-06-13,11.6,12.25,7.2714285714285705,10.942857142857143,9.564285714285717,12.4,16.5,11.3,65.2,6.35,14.95,7.0,17.716666666666672,46.42857142857143,6.5,12.585714285714287,14.75,14.0,22.0,63.28571428571429
2009-06-14,11.6,12.533333333333333,7.314285714285713,10.945238095238096,9.617857142857142,12.425,16.5,11.3,65.35,6.4,14.966666666666667,7.0,17.55,47.14285714285714,6.5,12.590476190476188,15.0,14.0,22.0,63.523809523809526
2009-06-15,11.6,12.816666666666668,7.357142857142858,10.947619047619048,9.67142857142857,12.45,16.5,11.4,65.0,6.5,14.983333333333333,7.0,17.55,47.85714285714285,6.5,12.595238095238097,15.0,14.0,22.0,63.76190476190475
2009-06-16,11.6,13.1,7.4,10.95,9.725,12.475,16.5,11.5,64.75,6.5,15.0,7.0,17.55,48.57142857142857,6.5,12.6,15.0,14.0,22.0,64.0
2009-06-17,11.5,12.2,7.442857142857143,10.952380952380953,9.778571428571428,12.5,16.5,11.6,64.5,6.5,15.0,7.0,17.55,49.28571428571429,6.5,12.604761904761903,15.0,14.0,22.0,64.23809523809524
2009-06-18,11.5,13.75,7.485714285714287,10.954761904761904,9.832142857142856,12.5,16.5,11.6,65.0,6.6,14.9,7.0,17.5,50.0,6.5,12.609523809523811,15.0,14.0,22.0,64.47619047619048
2009-06-19,11.6,12.75,7.528571428571428,10.957142857142856,9.885714285714286,12.6,16.5,11.7,65.0,6.6,15.1,7.0,17.516666666666666,50.0,6.5,12.614285714285714,15.0,14.0,22.0,64.71428571428572
2009-06-20,11.65,13.6,7.571428571428571,10.959523809523807,9.939285714285717,12.75,16.5,11.7,65.5,7.0,15.1,7.0,17.53333333333333,45.0,6.5,12.61904761904762,15.0,14.0,22.0,64.95238095238095
2009-06-21,11.616666666666667,13.233333333333333,7.614285714285715,10.961904761904762,9.992857142857142,12.75,16.5,11.8,65.75,7.15,15.066666666666668,7.0,17.55,45.0,6.5,12.623809523809525,15.0,14.0,22.0,65.19047619047619
2009-06-22,11.583333333333332,12.866666666666667,7.6571428571428575,10.964285714285712,10.04642857142857,12.75,16.5,11.8,65.75,6.75,15.033333333333333,7.5,17.55,45.0,6.5,12.628571428571426,15.0,14.0,22.0,65.42857142857143
2009-06-23,11.55,12.5,7.7,10.966666666666667,10.1,13.0,16.5,12.1,65.75,6.5,15.0,7.0,17.55,45.0,6.5,12.633333333333333,15.0,14.0,22.0,65.66666666666667
2009-06-24,11.6,12.333333333333332,7.742857142857143,10.96904761904762,10.153571428571428,13.0,16.5,12.3,65.75,4.05,15.2,7.5,17.55,48.0,6.5,12.638095238095241,15.0,14.0,22.0,65.90476190476191
2009-06-25,11.65,12.166666666666668,7.7857142857142865,10.971428571428573,10.207142857142856,12.75,16.5,12.4,65.9,6.4,15.25,7.0,17.55,45.0,6.5,12.642857142857142,15.25,14.0,22.0,66.14285714285715
2009-06-26,11.7,12.0,7.828571428571429,10.973809523809523,10.260714285714283,12.75,16.5,12.3,66.0,6.5,15.25,7.166666666666666,17.55,40.0,7.0,12.647619047619047,15.25,14.0,22.0,66.3809523809524
2009-06-27,11.7125,13.05,7.871428571428571,10.976190476190476,10.314285714285713,12.75,16.5,12.3,66.5,6.8,15.15,7.333333333333334,17.55,45.0,6.5,12.652380952380954,15.25,14.0,22.0,66.6190476190476
2009-06-28,11.725,12.966666666666667,7.914285714285715,10.97857142857143,10.367857142857142,12.7,16.5,12.2,66.65,7.0,15.083333333333332,7.5,17.55,45.0,6.5,12.657142857142858,15.25,14.0,22.0,66.85714285714286
2009-06-29,11.7375,12.883333333333333,7.957142857142857,10.98095238095238,10.42142857142857,12.7,16.5,12.2,66.5,7.1,15.016666666666667,7.5,17.55,45.0,6.5,12.66190476190476,15.25,14.0,22.0,67.09523809523809
2009-06-30,11.75,12.8,8.0,10.983333333333333,10.475,12.7,16.5,12.3,66.48333333333333,7.15,14.95,7.5,17.55,45.0,6.5,12.666666666666668,15.25,14.0,22.0,67.33333333333333
2009-07-01,11.75,12.3,8.042857142857143,10.985714285714288,10.528571428571428,12.7,16.5,12.4,66.46666666666667,7.2,14.95,7.5,17.55,48.0,6.5,12.67142857142857,15.25,14.0,22.0,67.57142857142857
2009-07-02,11.75,12.75,8.085714285714285,10.98809523809524,10.582142857142856,12.7,16.5,12.4,66.45,7.25,14.9,7.5,17.55,45.0,6.5,12.676190476190474,15.25,14.0,22.0,67.80952380952381
2009-07-03,12.0,12.7,8.128571428571428,10.990476190476189,10.635714285714283,12.7,16.5,12.4,65.5,7.25,14.9,7.5,17.716666666666672,40.0,6.5,12.68095238095238,15.25,13.0,22.0,68.04761904761905
2009-07-04,11.8,12.4,8.17142857142857,10.992857142857142,10.689285714285713,12.0,16.5,12.4,65.25,7.15,14.95,7.5,17.883333333333333,48.0,6.5,12.685714285714289,15.25,13.0,22.0,68.28571428571428
2009-07-05,11.866666666666667,12.516666666666667,8.214285714285715,10.995238095238097,10.742857142857142,11.0,16.5,12.5,65.5,7.25,14.933333333333332,7.5,18.05,47.0,6.5,12.690476190476188,15.25,13.066666666666668,22.0,68.52380952380952
2009-07-06,11.933333333333332,12.633333333333333,8.257142857142858,10.997619047619047,10.79642857142857,11.0,16.5,12.5,66.0,7.3,14.916666666666668,7.5,18.05,46.0,6.5,12.695238095238096,15.25,13.133333333333333,22.0,68.76190476190476
2009-07-07,12.0,12.75,8.3,11.0,10.85,11.0,16.5,12.5,66.25,7.5,14.9,7.5,18.05,45.0,6.5,12.7,15.25,13.2,22.0,69.0
2009-07-08,12.0,14.95,8.3,11.0,10.85,11.0,16.5,12.5,66.5,8.0,15.0,7.5,18.05,44.0,7.0,12.7,15.25,13.25,22.0,69.0
2009-07-09,12.25,12.05,10.85,11.0,10.9,11.0,16.5,12.6,66.35,7.9,15.0,7.5,17.55,45.0,7.0,12.7,15.25,13.5,22.0,69.0
2009-07-10,12.0,12.1,8.4,10.95,10.95,11.0,16.5,12.7,66.25,8.0,15.1,7.5,17.716666666666672,45.0,7.0,12.8,15.5,13.5,22.0,69.0
2009-07-11,12.5,12.7,8.6,10.95,11.0,11.083333333333332,16.5,12.7,66.0,8.1,15.15,7.5,17.883333333333333,43.75,7.0,12.8,15.5,13.5,22.0,70.0
2009-07-12,12.464285714285715,13.05,8.6,10.95,11.0,11.166666666666668,16.5,12.6,65.8,8.15,15.183333333333332,7.5,18.05,42.5,7.0,12.8,15.5,13.5,13.0,70.0
2009-07-13,12.428571428571427,13.4,8.6,10.95,11.0,11.25,16.5,12.6,65.5,8.2,15.216666666666667,8.0,18.05,41.25,7.0,12.8,15.5,13.5,22.0,70.0
2009-07-14,12.392857142857142,13.75,8.6,10.95,11.0,11.2,16.5,12.6,66.0,8.35,15.25,7.5,18.55,40.0,7.0,12.8,15.5,13.5,22.0,70.0
2009-07-15,12.357142857142858,13.5,8.75,10.95,11.15,11.2,16.5,12.6,66.2,8.3,15.5,7.5,18.55,40.0,6.5,12.8,15.5,13.5,22.0,70.0
2009-07-16,12.321428571428573,12.5,9.0,10.95,11.15,11.2,16.5,12.5,65.7,8.4,15.4,7.5,18.55,45.0,6.5,12.8,15.5,13.5,22.0,70.0
2009-07-17,12.285714285714285,12.65,8.75,11.0,11.3,11.25,16.5,12.5,65.5,8.5,15.3,7.5,18.55,48.0,6.5,12.9,15.5,13.5,22.0,70.0
2009-07-18,12.25,12.7625,8.75,11.0,11.3,11.25,16.5,12.5,65.4,8.45,15.3,7.5,18.55,45.0,6.5,12.9,15.5,13.5,22.0,71.0
2009-07-19,12.25,12.875,8.75,11.0,11.3,11.233333333333333,16.5,12.5,65.3,8.3,15.333333333333332,7.5,18.55,45.0,6.5,12.9,15.5,13.5,22.0,71.0
2009-07-20,12.25,12.9875,8.75,11.0,11.3,11.216666666666667,16.5,12.5,65.45,8.25,15.366666666666667,7.5,18.55,45.0,6.5,12.9,15.5,13.5,22.0,71.0
2009-07-21,12.25,13.1,8.75,11.0,11.3,11.2,16.5,12.4,65.0,8.15,15.4,7.5,18.55,45.0,6.5,12.9,15.5,13.5,22.0,71.0
2009-07-22,12.25,13.0,8.75,11.05,11.0,11.2,16.5,12.3,65.2,8.25,15.35,7.5,18.55,40.0,6.666666666666666,12.85,15.5,13.5,22.0,71.0
2009-07-23,12.2,13.033333333333333,8.75,11.05,11.0,11.2,16.5,12.3,64.8,8.1,15.3,7.0,18.55,40.0,6.833333333333334,12.85,15.5,13.75,22.0,71.0
2009-07-24,12.5,13.066666666666668,8.8,11.05,11.0,10.966666666666667,16.5,12.3,65.0,8.25,15.2,7.166666666666666,18.55,46.0,7.0,12.85,15.5,13.75,22.0,71.0
2009-07-25,12.25,13.1,8.8,11.1,10.9,10.733333333333333,16.5,12.4,65.5,8.3,15.35,7.333333333333334,18.55,50.0,6.5,12.8,15.5,13.5,22.0,72.0
2009-07-26,12.3,13.116666666666667,8.725,11.0125,10.8,10.5,16.5,12.4,65.65,8.15,15.366666666666667,7.5,18.55,50.0,6.666666666666666,12.725,15.5,13.5,22.0,72.0
2009-07-27,12.35,13.133333333333333,8.65,10.925,10.7,10.5,16.5,12.4,65.75,8.0,15.383333333333333,7.5,18.55,50.0,6.833333333333334,12.65,15.5,13.5,22.0,72.0
2009-07-28,12.4,13.15,8.575,10.8375,10.6,9.0,16.5,12.4,66.0,7.8,15.4,8.0,18.55,50.0,7.0,12.575,15.5,13.5,22.0,72.0
2009-07-29,12.4,12.25,8.5,10.75,10.5,8.833333333333334,16.5,12.4,66.5,7.65,15.4,8.0,18.55,55.0,7.0,12.5,15.5,13.5,22.0,72.0
2009-07-30,12.4,12.8,8.6,10.7,10.4,8.666666666666666,16.5,12.4,67.0,7.5,15.5,7.5,18.55,60.0,7.0,12.6,15.5,13.25,22.0,72.0
2009-07-31,12.3,13.0,8.6,10.7,10.4,8.5,16.5,12.5,66.9,7.5,15.5,7.333333333333334,18.55,57.0,6.9,12.6,15.5,13.75,22.0,72.0
2009-08-01,12.4,12.75,8.7,10.5,11.0,8.5,16.5,12.5,66.8,7.4,15.45,7.166666666666666,18.55,54.0,6.8,12.5,15.6,13.75,22.0,71.5
2009-08-02,12.5,13.0,8.766666666666666,10.5,11.083333333333332,8.5,16.5,12.6,66.7,7.5,15.433333333333332,7.0,18.55,51.0,6.7,12.483333333333333,15.6,13.733333333333333,22.0,71.5
2009-08-03,12.6,13.25,8.833333333333334,10.5,11.166666666666668,8.6,16.5,12.6,66.5,7.35,15.416666666666668,8.0,18.55,48.0,6.6,12.466666666666667,15.6,13.716666666666667,22.0,71.5
2009-08-04,12.7,13.5,8.9,10.5,11.25,8.6,16.5,12.6,66.8,7.25,15.4,7.75,18.55,45.0,6.5,12.45,15.6,13.7,22.0,71.5
2009-08-05,12.633333333333333,13.583333333333332,8.9,10.5,11.25,8.6,16.5,12.7,66.75,7.4,15.3,8.0,18.55,50.0,6.5,12.45,15.6,13.633333333333333,22.0,72.5
2009-08-06,12.566666666666668,13.666666666666668,8.95,10.5,11.3,8.5,16.5,12.7,67.0,7.5,15.25,7.5,18.55,45.0,6.5,12.45,15.6,13.566666666666668,22.0,71.0
2009-08-07,12.5,13.75,8.95,10.55,11.0,8.0,16.5,12.7,66.25,7.6,15.4,7.75,18.716666666666672,44.91803278688524,6.5,12.2,15.6,13.5,22.0,71.0
2009-08-08,12.5,12.95,8.95,10.55,10.8,7.666666666666666,16.5,12.7,66.25,7.5,15.4,8.0,18.883333333333333,44.8360655737705,6.5,12.4,15.6,13.75,22.0,71.0
2009-08-09,12.583333333333332,12.925,8.9625,10.55,10.775,7.333333333333334,16.5,12.8,66.1,7.5,15.466666666666667,8.25,19.05,44.754098360655725,6.5,12.4,15.6,13.833333333333332,22.0,70.875
2009-08-10,12.666666666666668,12.9,8.975,10.55,10.75,7.0,16.5,12.8,66.0,7.4,15.533333333333333,8.25,19.05,44.67213114754099,6.5,12.4,15.6,13.916666666666668,22.0,70.75
2009-08-11,12.75,12.875,8.9875,10.55,10.725,7.0,16.5,12.8,66.25,7.4,15.6,8.5,19.05,44.59016393442622,6.5,12.4,15.6,14.0,22.0,70.625
2009-08-12,12.65,12.85,9.0,10.55,10.7,7.0,16.5,12.8,66.0,8.0,15.75,8.25,19.05,44.50819672131147,6.5,12.4,15.8,14.0,22.0,70.5
2009-08-13,12.65,12.825,9.0,10.55,10.7,8.0,16.5,12.8,64.3,8.3,15.8,8.25,19.05,44.42622950819672,6.5,12.4,15.8,14.0,22.0,70.5
2009-08-14,12.62,12.8,9.25,10.55,11.0,8.05,16.5,12.8,64.25,8.29782608695652,15.8,8.25,19.05,44.34426229508197,6.5,12.4,15.8,13.9,22.0,70.5
2009-08-15,12.59,12.775,9.3125,10.5625,11.0625,8.1,16.5,12.8,64.15,8.295652173913044,15.8125,8.25,19.05,44.26229508196721,6.5,12.45,15.8,13.8,22.0,70.375
2009-08-16,12.56,12.75,9.375,10.575,11.125,8.15,16.5,12.8,64.0,8.293478260869565,15.825,8.25,19.05,44.180327868852466,6.5,12.5,15.8,13.7,22.0,70.25
