date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average
2009-09-28,13.2,14.48,13.0,12.235,19.0,12.0,16.911111111111108,16.7,44.75,8.31904761904762,15.85,9.0,20.55,40.65573770491803,6.5,17.1875,17.0,14.125
2009-09-29,13.175,14.52,13.0,12.24,19.0,13.0,16.92222222222222,16.7,45.0,8.57857142857143,15.8,8.0,20.55,40.57377049180328,6.5,17.25,17.0,14.0625
2009-09-30,13.15,14.56,13.0,12.245,19.0,14.0,16.933333333333334,16.8,45.25,8.838095238095239,15.95,8.0,20.55,40.49180327868853,6.5,17.3125,17.0,14.0
2009-10-01,13.125,14.6,13.0,12.25,19.0,15.0,16.944444444444443,16.6,45.25,9.097619047619046,15.8,7.0,20.55,40.40983606557377,6.5,17.375,17.0,14.0
2009-10-02,13.1,14.64,13.0,12.255,19.0,15.0,16.955555555555556,16.6,45.5,9.357142857142858,15.75,7.0,20.55,40.327868852459005,6.5,17.4375,17.0,14.0
2009-10-03,13.075,14.68,13.0,12.26,19.0,14.0,16.96666666666667,16.7,46.0,9.616666666666667,15.9,7.0,20.55,40.24590163934426,6.5,17.5,17.0,14.0
2009-10-04,13.05,14.72,13.0,12.265,19.0,14.666666666666668,16.977777777777778,16.7,46.5,9.876190476190477,15.85,7.0,20.55,40.1639344262295,6.5,17.416666666666668,17.0,14.0
2009-10-05,13.025,14.76,13.0,12.27,19.0,15.333333333333332,16.98888888888889,16.7,46.9,10.135714285714286,15.8,6.5,20.55,40.08196721311475,6.5,17.333333333333332,17.0,14.0
2009-10-06,13.0,14.8,13.0,12.275,19.0,16.0,17.0,16.7,47.0,10.395238095238096,15.75,7.0,20.55,40.0,6.5,17.25,17.0,14.0
2009-10-07,13.0,15.1,13.0,12.28,19.0,15.0,17.0,16.6,46.0,10.654761904761905,15.9,7.0,20.55,42.0,6.5,17.3,17.0,14.0
2009-10-08,13.0,15.8,16.166666666666668,12.285,19.0,16.0,17.0,16.6,46.5,10.914285714285716,15.9,7.0,20.55,48.0,6.5,17.366666666666667,17.0,14.0
2009-10-09,13.0,14.0,19.333333333333336,12.29,19.0,13.0,17.0,16.8,46.0,11.173809523809524,15.75,7.166666666666666,20.55,45.0,6.5,17.433333333333334,17.0,14.0
2009-10-10,13.0,14.0,22.5,12.295,19.0,13.0,17.0,16.8,45.0,11.433333333333332,15.75,7.333333333333334,20.55,45.0,6.625,17.5,17.0,14.0
2009-10-11,13.0,14.366666666666667,21.0,12.3,19.0,12.666666666666668,17.0,16.8,43.25,11.692857142857143,15.9,7.5,20.55,45.0,6.75,17.5,17.0,14.0
2009-10-12,13.0,14.733333333333333,22.5,12.305,19.0,12.333333333333332,17.0,16.8,42.0,11.952380952380953,16.0,7.0,20.55,45.0,6.875,17.5,17.0,14.0
2009-10-13,13.0,15.1,23.0,12.31,19.0,12.0,17.0,16.8,41.0,12.211904761904762,15.9,7.0,20.55,45.0,7.0,17.7,17.0,14.0
2009-10-14,13.0,15.65,23.0,12.27,19.0,12.0,17.0,16.7,40.5,12.471428571428573,15.8,7.0,20.55,46.0,7.0,17.6,17.25,14.0
2009-10-15,13.0,15.675,21.0,12.446190476190473,19.0,12.0,17.0,16.7,42.0,12.73095238095238,15.85,7.0,20.55,47.0,7.0,17.5,17.25,14.0
2009-10-16,13.121428571428574,15.7,22.5,12.622380952380952,19.0,13.0,17.0,16.7,42.5,12.990476190476189,15.9,7.0,20.55,50.0,7.0,17.7,17.25,14.0
2009-10-17,13.242857142857142,15.725,22.0,12.798571428571426,19.0,13.25,17.0,16.8,43.0,13.25,15.9,7.0,20.55,50.0,7.0,17.7,17.25,14.0
2009-10-18,13.364285714285714,15.75,22.0,12.974761904761904,19.0,13.5,17.0,16.9,43.0,13.25,15.9,7.0,20.55,50.0,7.0,17.7,17.25,14.0
2009-10-19,13.485714285714288,15.775,22.5,13.15095238095238,19.0,13.75,17.0,16.9,42.8,13.3,15.9,7.0,20.55,50.0,7.0,17.7,17.25,14.0
2009-10-20,13.607142857142858,15.8,22.0,13.327142857142858,19.0,14.0,17.0,16.9,42.7,12.8,15.85,7.0,20.55,50.0,7.0,17.7,17.25,14.0
2009-10-21,13.72857142857143,15.825,22.0,13.503333333333332,19.0,13.0,17.0,16.9,42.25,12.75,15.65,7.0,20.55,50.0,7.0,17.7,17.25,14.0
2009-10-22,13.85,15.85,22.0,13.679523809523811,19.0,12.0,17.0,16.9,42.0,12.5,15.75,7.25,20.55,50.0,7.0,17.7,17.25,14.0
2009-10-23,13.85,15.875,22.0,13.855714285714289,19.0,15.0,17.0,16.9,43.0,12.6,15.6,6.833333333333334,20.55,50.0,7.0,17.583333333333332,17.25,14.0
2009-10-24,13.85,15.9,22.0,14.031904761904762,19.0,12.0,17.0,17.0,42.5,12.75,15.75,6.416666666666666,20.55,50.0,7.0,17.46666666666667,17.25,14.0
2009-10-25,13.88,15.783333333333333,22.0,14.208095238095238,19.0,13.0,17.0,17.2,42.0,13.25,15.75,6.0,20.55,50.0,7.0,17.35,17.25,14.166666666666668
2009-10-26,13.91,15.666666666666668,22.0,14.384285714285715,19.0,14.0,17.0,17.4,41.5,14.0,15.5,7.0,20.55,50.0,7.0,17.233333333333334,17.25,14.333333333333332
2009-10-27,13.94,15.55,22.0,14.560476190476189,19.0,15.0,17.0,17.4,41.2,14.5,15.6,6.5,21.05,50.0,7.0,17.116666666666667,17.25,14.5
2009-10-28,13.97,17.5,22.0,14.736666666666668,19.0,16.0,17.0,17.4,41.0,14.75,15.7,7.0,21.05,45.0,7.5,17.0,17.25,14.5
2009-10-29,14.0,16.3,22.0,14.912857142857142,19.0,12.0,17.0,17.7,41.0,15.0,15.65,7.0,21.05,44.0,7.0,17.1,17.25,15.0
2009-10-30,15.0,16.75,22.0,15.089047619047621,19.0,12.0,17.0,17.7,40.0,14.9,15.7,6.666666666666666,21.216666666666665,50.0,7.0,17.2,17.25,15.5
2009-10-31,15.1875,17.0,23.0,15.265238095238097,22.0,12.0,17.0,17.6,40.0,14.75,15.6,6.333333333333334,21.383333333333336,55.0,7.0,17.3,17.25,15.8375
2009-11-01,15.375,17.25,22.0,15.44142857142857,22.0,12.0,17.0,17.6,39.5,14.5,15.525,6.0,21.55,51.66666666666667,7.0,17.4,17.25,16.175
2009-11-02,15.5625,17.5,22.0,15.617619047619048,22.0,12.0,17.0,17.5,39.25,14.166666666666668,15.45,7.0,21.55,48.33333333333333,7.0,17.5,17.25,16.5125
2009-11-03,15.75,17.75,22.0,15.793809523809527,22.0,12.0,17.0,17.5,39.0,13.833333333333332,15.375,7.0,21.55,45.0,7.0,17.6,17.25,16.85
2009-11-04,15.75,17.5,22.0,15.97,22.0,13.0,17.0,17.4,38.75,13.5,15.3,6.9,21.55,44.0,7.5,17.7,17.4,16.5
2009-11-05,15.75,17.0,22.0,16.31,22.0,12.0,17.0,16.9,38.5,13.75,15.25,6.9,21.55,44.33333333333333,7.333333333333334,17.8,17.4,16.5
2009-11-06,15.75,17.55,22.0,17.5,22.0,12.0,17.0,16.8,38.8,13.5,15.4,6.933333333333334,21.55,44.66666666666667,7.166666666666666,17.9,17.4,16.5
2009-11-07,15.75,17.3,22.0,15.07,22.0,16.0,17.0,16.6,38.6,13.4,15.3,6.966666666666666,21.55,45.0,7.0,18.0,17.4,16.5
2009-11-08,15.666666666666668,17.4,19.0,15.213333333333333,19.0,15.6,17.0,16.4,38.3,13.3,15.283333333333333,7.0,21.55,45.0,7.0,18.166666666666668,17.4,16.666666666666668
2009-11-09,15.583333333333332,17.5,19.0,15.356666666666667,19.0,15.2,17.0,16.2,38.0,13.25,15.266666666666667,7.25,21.55,45.0,7.0,18.33333333333333,17.4,16.833333333333332
2009-11-10,15.5,17.6,22.0,15.5,19.0,14.8,17.0,15.7,37.5,13.4,15.25,7.5,21.55,45.0,7.0,18.5,17.4,17.0
2009-11-11,15.65,17.45,22.0,14.0,19.0,14.4,17.0,15.5,37.75,13.5,15.2,7.0,21.55,50.0,7.0,18.5,17.4,17.0
2009-11-12,15.0,17.0,22.0,15.13,19.0,14.0,17.0,15.5,37.5,13.65,15.2,6.5,21.55,50.0,7.0,18.5,17.4,16.75
2009-11-13,14.75,15.95,22.0,15.4,19.0,13.0,17.0,15.5,38.0,13.75,15.25,6.666666666666666,21.55,55.0,7.0,18.285714285714292,17.4,16.75
2009-11-14,15.0,17.0,21.0,15.47,19.0,13.25,17.0,15.4,38.25,13.5,15.3,6.833333333333334,21.55,54.66666666666667,6.916666666666666,18.07142857142857,17.3,16.5
2009-11-15,15.166666666666668,17.1,22.0,15.54,19.0,13.5,17.0,15.3,38.65,13.2,15.316666666666668,7.0,21.55,54.33333333333333,6.833333333333334,17.857142857142858,17.3,16.583333333333332
2009-11-16,15.333333333333332,17.2,22.0,15.61,19.0,13.75,17.0,15.3,39.0,13.0,15.333333333333332,7.0,21.55,54.0,6.75,17.642857142857142,17.3,16.666666666666668
2009-11-17,15.5,17.3,22.5,15.68,19.0,14.0,17.0,15.1,38.75,13.25,15.35,7.0,21.55,53.66666666666667,6.666666666666666,17.42857142857143,17.225,16.75
2009-11-18,15.25,17.95,22.0,15.0,19.0,14.0,17.0,15.1,38.5,13.5,15.4,7.0,21.55,53.33333333333333,6.583333333333334,17.214285714285715,17.15,17.0
2009-11-19,15.5,16.5,21.0,15.05,19.0,14.0,17.0,14.8,39.0,13.75,15.25,7.5,21.55,53.0,6.5,17.0,17.075,16.75
2009-11-20,15.5,17.45,22.0,15.34,19.0,14.0,17.0,14.6,39.5,14.0,15.3,7.666666666666666,21.55,50.0,7.0,17.5,17.0,16.75
2009-11-21,15.5,18.4,22.0,15.2,19.0,14.0,17.0,13.9,39.25,13.75,15.25,7.833333333333334,21.55,50.0,7.0,17.5,17.0,16.75
2009-11-22,15.5,18.033333333333328,22.0,15.145,19.0,13.333333333333332,17.0,13.0,38.0,13.5,15.25,8.0,21.55,51.0,7.0,17.53333333333333,17.0,16.75
2009-11-23,15.5,17.666666666666668,22.0,15.09,19.0,12.666666666666668,17.0,12.0,38.1,13.6,15.25,7.5,21.55,52.0,7.0,17.566666666666666,17.0,16.75
2009-11-24,15.5,17.3,22.0,15.035,17.0,12.0,17.0,12.0,38.0,13.5,15.25,7.666666666666666,21.55,53.0,7.0,17.6,16.8,16.75
2009-11-25,15.5,18.3,22.0,14.98,17.0,14.0,17.0,12.4,37.5,13.25,15.1,7.833333333333334,21.55,55.0,7.0,17.6,16.8,16.75
2009-11-26,15.5,17.95,22.0,14.95,19.0,13.0,17.0,12.8,37.75,13.0,15.25,8.0,21.55,50.0,7.0,17.6,16.8,16.75
2009-11-27,15.5,18.4,22.0,15.0,17.0,14.0,17.0,15.0,38.2,13.1,15.2,7.833333333333334,21.55,54.0,7.0,17.5,16.8,16.75
2009-11-28,15.5,18.4375,22.0,14.87,19.0,14.25,17.0,15.2,38.21666666666667,13.1,15.25,7.666666666666666,21.55,53.75,7.0,17.5,17.2,16.775
2009-11-29,15.5,18.475,22.0,14.74,19.0,14.5,17.0,15.4,38.23333333333333,13.1,15.25,7.5,21.55,53.5,7.0,17.5,17.2,16.8
2009-11-30,15.5,18.5125,22.0,14.61,19.0,14.75,17.0,15.6,38.25,13.25,15.3,7.416666666666666,21.716666666666665,53.25,7.0,17.5,17.2,16.825
2009-12-01,15.5,18.55,22.0,14.48,19.0,15.0,17.0,15.8,38.5,13.0,15.4,7.333333333333334,21.883333333333336,53.0,7.0,17.5,17.5,16.85
2009-12-02,15.5,18.2,22.0,15.1,19.0,14.666666666666668,20.0,16.0,39.5,12.5,15.5,7.25,22.05,55.0,7.0,17.5,17.5,16.75
2009-12-03,15.5,16.5,22.0,15.0,19.0,14.333333333333332,20.0,16.0,41.0,12.6,15.5,7.25,22.05,53.0,6.8,17.5,17.5,16.85
2009-12-04,15.5,18.15,22.0,15.5,19.0,14.0,20.0,16.0,41.5,12.5,15.6,7.416666666666666,22.05,55.0,7.0,17.5,17.5,16.75
2009-12-05,15.5,17.55,22.0,15.2,19.0,14.0,20.0,16.4,42.0,11.95,15.5,7.583333333333334,22.05,55.0,7.0,17.46666666666667,17.5,16.8
2009-12-06,15.5625,17.833333333333332,22.0,15.273333333333332,19.0,13.333333333333332,20.0,16.2,42.0,11.0,15.5,7.75,22.05,51.66666666666667,6.833333333333334,17.433333333333334,17.5,16.85
2009-12-07,15.625,18.116666666666667,22.0,15.346666666666668,19.0,12.666666666666668,20.0,16.0,42.5,10.75,15.5,7.75,22.55,48.33333333333333,6.666666666666666,17.4,17.5,16.9
2009-12-08,15.6875,18.4,22.0,15.42,19.0,12.0,20.0,15.5,43.0,10.7,15.5,7.75,22.55,45.0,6.5,17.366666666666667,17.75,16.95
2009-12-09,15.75,18.5,22.0,15.5,19.0,14.0,20.0,15.5,43.25,11.0,15.6,7.5,22.55,50.0,7.0,17.333333333333332,17.75,17.0
2009-12-10,15.75,16.55,22.0,14.57,19.0,13.666666666666668,20.0,15.3,43.5,12.0,15.65,7.5,22.55,50.0,7.5,17.3,17.75,17.0
2009-12-11,15.4,16.8,22.0,14.6,19.0,13.333333333333332,20.0,15.0,44.0,12.25,15.7,7.5,22.716666666666665,45.0,7.0,17.3,17.75,17.0
2009-12-12,15.75,17.7,21.0,15.7,19.0,13.0,20.0,15.5,44.5,11.75,15.6,7.5,22.883333333333336,46.25,7.0,17.34,18.0,17.0
2009-12-13,15.75,17.633333333333333,22.0,15.513333333333332,19.0,13.0,20.0,15.8,44.75,10.5,15.6,7.5,23.05,47.5,7.0,17.38,18.0,17.083333333333332
2009-12-14,15.75,17.566666666666666,22.0,15.326666666666668,19.0,13.0,20.0,16.0,45.0,11.25,15.6,7.5,23.05,48.75,7.0,17.42,18.2,17.166666666666668
2009-12-15,15.75,17.5,21.0,15.14,19.0,13.0,20.0,15.8,45.5,11.0,15.6,7.575,23.125,50.0,7.0,17.46,18.3,17.25
2009-12-16,15.5,18.2,22.0,15.07,19.0,12.0,20.0,15.8,46.0,10.5,15.75,7.65,23.2,45.0,7.0,17.5,18.5,17.0
2009-12-17,15.75,17.3,21.0,15.3,19.0,12.0,20.0,15.0,46.5,10.75,15.5,7.725,23.275,40.0,7.0,17.25,18.75,17.25
2009-12-18,15.75,17.65,21.0,15.0,19.0,13.0,20.0,14.5,46.5,10.0,15.5,7.8,23.35,45.0,7.0,17.5,18.75,17.25
2009-12-19,15.75,17.0,22.0,15.02,19.0,10.0,20.0,14.1,46.35,9.9,15.4,7.875,23.425,40.0,6.6,17.5,18.75,17.25
2009-12-20,15.666666666666668,17.25,21.0,15.04,19.0,11.0,20.0,13.9,46.5,11.0,15.466666666666667,7.95,23.5,41.66666666666667,6.7333333333333325,17.5,18.75,17.166666666666668
2009-12-21,15.583333333333332,17.5,21.0,15.06,19.0,12.0,20.0,13.6,47.0,12.5,15.533333333333333,8.025,23.575,43.33333333333333,6.866666666666666,17.416666666666668,19.0,17.083333333333332
2009-12-22,15.5,17.75,20.33333333333333,15.08,18.33333333333333,13.0,20.0,13.0,47.5,14.0,15.6,8.1,23.65,45.0,7.0,17.333333333333332,19.0,17.0
2009-12-23,15.25,17.55,19.666666666666668,15.1,17.666666666666668,14.0,20.0,10.0,47.1,16.0,15.5,8.175,23.725,45.0,7.0,17.25,19.0,16.75
2009-12-24,15.25,17.05,19.0,15.0,17.0,14.0,18.0,10.0,47.5,15.5,15.65,8.25,23.8,50.0,7.0,17.5,19.0,16.75
2009-12-25,15.25,16.983333333333334,19.0,14.5,16.0,12.0,18.0,9.5,48.0,15.6,15.6,8.325,23.875,50.0,6.916666666666666,17.416666666666668,19.0,16.75
2009-12-26,15.25,16.916666666666668,19.0,15.0,17.0,13.0,18.0,9.0,48.2,15.7,15.6,8.4,23.95,50.0,6.833333333333334,17.333333333333332,19.0,16.75
2009-12-27,15.25,16.85,19.0,14.666666666666668,17.0,13.333333333333332,18.0,8.6,48.0,15.4,15.566666666666668,8.475,24.025,50.0,6.75,17.25,19.0,16.75
2009-12-28,15.25,16.78333333333333,19.0,14.333333333333332,17.0,13.666666666666668,18.0,8.2,47.66666666666667,15.6,15.533333333333333,8.55,24.1,50.0,6.666666666666666,17.25,19.25,16.75
2009-12-29,15.25,16.71666666666667,19.0,14.0,17.0,14.0,18.0,8.0,47.33333333333333,15.8,15.5,8.625,24.175,50.0,6.583333333333334,17.25,19.25,16.75
2009-12-30,15.25,16.65,19.0,15.5,17.0,15.0,18.0,7.5,47.0,16.0,15.6,8.7,24.25,50.0,6.5,17.25,19.25,16.75
2009-12-31,15.0,17.7,19.0,14.12,17.0,14.0,18.0,7.2,47.5,16.0,15.65,8.775,24.325,45.0,6.5,17.25,19.25,16.75
2010-01-01,15.75,17.6,19.0,14.4,17.0,15.0,18.0,7.078787878787879,48.0,15.75,15.75,8.85,24.4,53.0,6.5,17.25,19.5,16.15
2010-01-02,15.75,17.0,19.0,13.0,17.0,15.0,18.0,6.957575757575757,48.0,15.0,15.7,8.925,24.475,47.0,6.5,17.25,19.5,16.15
2010-01-03,15.75,16.916666666666668,19.0,13.583333333333332,15.5,15.0,18.0,6.836363636363636,48.1,14.5,15.683333333333332,9.0,24.55,48.0,6.666666666666666,17.25,19.5,16.266666666666666
2010-01-04,15.75,16.833333333333332,19.0,14.166666666666668,16.5,15.0,18.0,6.715151515151515,48.25,14.0,15.666666666666668,9.0,24.55,49.0,6.833333333333334,17.45,19.5,16.383333333333333
2010-01-05,15.75,16.75,17.0,14.75,15.0,15.0,18.0,6.593939393939394,48.0,14.0,15.65,9.0,24.55,50.0,7.0,17.65,19.5,16.5
2010-01-06,15.75,16.55,19.0,15.15,15.0,15.0,18.0,6.472727272727273,48.0,13.5,15.75,8.0,24.55,45.0,7.0,17.85,19.5,16.5
2010-01-07,16.0,17.8,19.0,14.7,15.0,14.0,18.0,6.3515151515151524,48.25,13.25,15.75,8.5,24.55,50.0,7.0,18.05,19.5,16.5
2010-01-08,15.75,17.1,19.0,14.5,15.0,15.0,18.0,6.230303030303031,48.5,13.0,15.6,8.333333333333334,24.55,48.0,7.0,18.25,19.5,16.5
2010-01-09,15.75,16.8,13.0,14.7,11.0,14.75,18.0,6.1090909090909085,48.5,12.6,15.6,8.166666666666666,24.55,48.5,7.125,18.5,19.5,16.5
2010-01-10,15.75,16.983333333333334,13.0,14.3,15.0,14.5,18.0,5.987878787878787,48.75,12.25,15.65,8.0,24.55,49.0,7.25,18.5,19.7,16.5
2010-01-11,15.75,17.166666666666668,13.0,13.9,15.0,14.25,18.0,5.866666666666666,48.91666666666667,12.0,15.7,8.0,24.55,49.5,7.375,18.5,19.7,16.5
2010-01-12,15.75,17.35,13.0,13.5,15.0,14.0,18.0,5.745454545454545,49.08333333333333,12.6,15.75,8.0,24.55,50.0,7.5,18.5,19.7,16.5
2010-01-13,15.75,17.1,13.0,14.1,11.0,15.0,18.0,5.624242424242425,49.25,12.75,15.9,7.5,24.55,48.75,7.375,18.5,19.7,16.5
2010-01-14,15.75,17.21666666666667,13.0,14.216666666666667,11.0,14.0,18.0,5.503030303030303,49.7,12.9,16.0,8.0,24.55,47.5,7.25,18.5,19.7,16.5
2010-01-15,15.75,17.333333333333332,15.0,14.333333333333332,11.0,15.0,18.0,5.381818181818184,50.0,13.0,16.0,8.0,24.55,46.25,7.125,18.5,19.7,16.5
2010-01-16,15.75,17.45,13.0,14.45,11.0,15.0,18.0,5.26060606060606,50.0,13.0,16.0,8.0,24.55,45.0,7.0,18.25,19.7,16.5
2010-01-17,15.75,17.25,15.0,14.566666666666668,11.0,15.0,18.0,5.1393939393939405,51.0,13.5,16.03333333333333,8.0,24.55,45.0,7.0,18.5,19.7,16.5
2010-01-18,15.75,17.05,13.0,14.683333333333332,11.0,15.0,18.0,5.0181818181818185,51.5,14.0,16.066666666666666,7.0,24.55,45.0,7.0,18.5,19.8,16.5
2010-01-19,15.75,16.85,13.0,14.8,11.0,15.0,18.0,4.8969696969696965,52.0,13.75,16.1,8.0,24.55,45.0,7.0,18.52,19.8,16.5
2010-01-20,16.0,17.05,13.0,14.7,11.0,15.0,18.0,4.775757575757575,52.0,13.3,16.0,8.0,24.55,45.0,7.0,18.54,20.0,16.5
2010-01-21,16.0,16.9,13.0,12.84,11.0,17.0,18.0,4.654545454545455,52.5,13.25,16.0,8.0,24.55,45.0,7.5,18.56,20.0,16.5
2010-01-22,16.0,16.85,13.0,14.5,11.0,17.0,18.0,4.533333333333333,53.0,13.5,16.1,8.333333333333334,24.55,50.0,7.0,18.58,20.0,16.5
2010-01-23,16.0,16.7,13.0,14.375,11.0,16.0,18.0,4.412121212121212,53.0,13.65,16.0,8.666666666666666,24.55,45.0,7.0,18.6,20.0,16.75
2010-01-24,15.9,16.67,13.0,14.25,11.0,16.2,18.0,4.290909090909091,52.5,13.8,15.98,9.0,24.55,46.0,7.0,18.0,20.0,16.7
2010-01-25,15.8,16.64,13.0,14.125,9.0,16.4,18.0,4.16969696969697,52.0,14.0,15.96,8.0,24.55,47.0,7.0,18.1,20.0,16.65
2010-01-26,15.7,16.61,16.5,14.0,9.0,16.6,18.0,4.048484848484849,52.0,14.25,15.94,7.5,24.55,48.0,7.0,18.2,20.0,16.6
2010-01-27,15.6,16.58,15.0,13.875,9.0,16.8,18.0,3.927272727272728,53.0,14.5,15.92,8.0,24.55,49.0,7.0,18.3,20.0,16.55
2010-01-28,15.5,16.55,15.0,13.75,11.0,17.0,18.0,3.806060606060606,52.5,14.5,15.9,8.0,24.55,50.0,7.0,18.4,20.0,16.5
2010-01-29,15.3,16.65,15.0,13.625,9.0,17.0,18.0,3.684848484848485,54.0,14.0,15.75,7.666666666666666,24.55,51.0,7.2,18.5,20.0,16.5
2010-01-30,15.4,16.65,15.0,13.5,11.0,17.0,18.0,3.563636363636364,53.5,14.0,15.75,7.333333333333334,24.55,55.0,7.0,18.5,20.0,16.4
2010-01-31,15.35,16.616666666666667,15.0,13.833333333333332,11.0,17.0,18.0,3.4424242424242424,53.5,14.0,15.733333333333333,7.0,24.55,55.0,7.0,18.5,20.0,16.35
2010-02-01,15.3,16.583333333333332,15.0,14.166666666666668,11.0,17.0,18.0,3.3212121212121213,54.0,14.5,15.716666666666667,7.0,24.55,55.0,7.0,18.666666666666668,20.0,16.3
2010-02-02,15.25,16.55,15.0,14.5,11.0,17.0,18.0,3.2,54.3,14.0,15.7,8.0,25.0,55.0,7.0,18.83333333333333,20.0,16.25
2010-02-03,15.25,16.6,15.0,13.69,11.0,17.0,18.0,3.1,54.0,14.5,15.8,8.0,25.0,50.0,7.0,19.0,20.0,16.25
2010-02-04,15.25,17.05,15.0,14.07,11.0,17.0,18.0,3.0,53.0,15.0,15.75,8.0,25.0,50.0,7.0,19.0,20.0,16.25
2010-02-05,15.25,16.25,15.0,14.0,11.0,17.0,18.0,2.9,52.5,15.0,15.9,7.666666666666666,24.966666666666665,55.0,7.0,19.0,20.5,16.25
2010-02-06,15.25,16.25,15.0,14.0,11.0,17.0,18.0,2.8,52.0,14.5,15.8,7.333333333333334,24.93333333333333,55.0,7.0,18.7,20.5,16.25
2010-02-07,15.25,16.583333333333332,15.0,13.875,11.0,16.666666666666668,18.0,2.8,51.0,14.5,15.866666666666667,7.0,24.9,51.66666666666667,7.0,18.8,20.5,16.25
2010-02-08,15.25,16.916666666666668,15.0,13.75,11.0,16.333333333333332,18.0,2.8,51.0,14.25,15.933333333333332,7.0,24.9,48.33333333333333,7.0,18.9,20.5,16.25
2010-02-09,15.25,17.25,15.0,13.625,10.333333333333332,16.0,18.0,2.9,50.0,14.25,16.0,7.0,24.9,45.0,7.0,19.0,20.5,16.25
2010-02-10,15.25,17.05,15.0,13.5,9.666666666666666,17.0,18.0,2.9,50.5,14.0,16.0,7.0,24.9,50.0,7.0,18.5,20.5,16.25
2010-02-11,15.25,17.05,14.5,14.2,9.0,17.0,18.0,2.9,51.0,13.5,16.0,7.0,25.05,45.0,7.0,18.5,20.5,16.25
2010-02-12,15.25,17.04,15.0,14.062,9.0,17.0,18.0,2.9,51.25,13.5,16.05,7.0,25.05,47.0,7.0,18.5,20.5,16.25
2010-02-13,15.25,17.03,15.0,13.924,9.0,17.0,18.0,2.8,51.6,13.25,16.1,7.0,25.05,49.0,7.0,18.472222222222218,20.5,16.25
2010-02-14,15.25,17.02,15.0,13.786,9.0,17.0,18.0,2.8,52.0,13.15,16.133333333333333,7.0,25.05,51.0,7.0,18.444444444444443,20.5,16.25
2010-02-15,15.25,17.01,15.0,13.648,9.0,17.0,18.0,2.8666666666666667,52.5,13.1,16.166666666666668,7.0,25.05,53.0,7.0,18.416666666666668,20.5,16.25
2010-02-16,15.25,17.0,15.0,13.51,9.0,17.0,18.0,2.933333333333333,53.0,13.25,16.2,7.0,25.05,55.0,7.0,18.38888888888889,20.5,16.25
2010-02-17,15.25,16.7,15.0,15.0,8.5,17.0,18.0,3.0,52.9,13.0,16.15,7.0,25.05,60.0,6.5,18.36111111111111,20.5,16.25
2010-02-18,15.25,15.75,15.0,14.5,9.0,17.0,18.0,3.1,52.0,13.0,16.0,7.0,25.05,60.0,6.5,18.33333333333333,20.5,16.25
2010-02-19,15.25,16.55,15.0,14.5,8.5,17.0,18.0,2.9,52.0,12.75,16.0,7.0,25.016666666666666,55.0,6.5,18.305555555555557,21.0,16.25
2010-02-20,15.25,17.0,15.0,14.11,8.5,17.0,18.0,2.7,53.0,12.5,16.0,7.0,24.98333333333333,60.0,6.5,18.277777777777782,21.0,16.25
2010-02-21,15.25,16.683333333333334,15.0,13.506666666666668,8.5,16.0,17.833333333333332,2.6,53.0,12.25,15.933333333333332,7.0,24.95,58.66666666666667,6.5,18.25,21.0,16.25
2010-02-22,15.25,16.366666666666667,15.0,12.903333333333332,8.5,15.0,17.666666666666668,2.7,53.5,12.0,15.866666666666667,7.0,25.0,57.33333333333333,6.5,18.0,21.0,16.25
2010-02-23,15.25,16.05,15.0,12.3,8.5,14.0,17.5,2.7,54.0,12.0,15.8,7.0,24.95,56.0,6.5,18.25,21.0,16.25
2010-02-24,15.25,15.45,15.0,13.5,8.5,16.0,17.5,2.6,53.5,12.166666666666668,15.783333333333333,7.0,24.9,55.875,6.5,18.25,21.0,16.25
2010-02-25,15.25,16.1,15.0,17.0,8.5,14.0,17.5,2.7,53.0,12.333333333333332,15.766666666666667,7.0,25.05,55.75,6.5,18.25,21.0,16.25
2010-02-26,15.25,15.85,15.0,16.0,8.5,16.0,17.5,2.7,52.5,12.5,15.75,7.0,25.05,55.625,6.5,18.25,21.0,16.25
2010-02-27,14.73,15.83,15.0,15.18,8.5,17.0,17.5,2.7,52.5,12.5,15.75,7.0,25.05,55.5,6.5,18.4,21.0,15.6
2010-02-28,14.21,15.81,15.0,14.36,8.5,16.75,17.5,2.6,52.5,12.5,15.75,7.0,25.05,55.375,6.5,18.55,21.0,14.95
2010-03-01,13.69,15.79,15.0,13.54,8.5,16.5,17.5,2.5,52.5,12.5,15.75,7.0,25.05,55.25,6.5,18.7,21.0,14.3
2010-03-02,13.17,15.77,15.0,12.72,8.5,16.25,17.5,2.5,52.5,12.5,15.75,7.0,25.05,55.125,6.5,18.85,21.0,13.65
2010-03-03,12.65,15.75,15.0,11.9,8.5,16.0,17.5,2.2,52.5,12.5,15.75,7.0,25.05,55.0,6.5,19.0,21.0,13.0
2010-03-04,12.6,18.35,15.0,11.8,8.5,17.0,17.5,2.1,52.55,12.35,15.75,7.0,25.05,55.0,6.5,18.83333333333333,21.5,13.0
