date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara
2007-09-10,10.35,9.84,14.0,10.1,9.0,6.25,12.3,7.4,25.5,16.133333333333333,12.133333333333333,7.0,16.0,38.285714285714285,7.2142857142857135,10.5,14.75,10.43,14.5,32.25,7.866666666666666,10.04
2007-09-11,10.35,9.85,15.0,10.1,12.0,6.25,12.3,7.4,25.0,16.1,12.15,6.75,16.0,39.14285714285714,7.357142857142858,10.5,14.75,10.44,14.5,32.25,7.8,10.06
2007-09-12,10.35,9.9,15.0,10.1,12.5,6.25,12.3,7.4,25.0,16.1,12.15,7.0,16.0,40.0,7.5,10.5,14.75,10.45,14.5,32.25,7.8,10.08
2007-09-13,10.35,10.1,13.0,10.1,9.5,5.75,12.3,7.4,25.6,16.0,12.0,7.0,16.0,42.0,7.0,10.5,14.75,10.4,14.0,32.25,7.75,10.1
2007-09-14,10.3,10.1,11.5,10.1,8.0,5.75,12.3,7.4,25.5,16.0,12.15,7.0,16.0,32.0,6.5,10.5,14.75,10.35,14.0,32.25,7.75,10.15
2007-09-15,10.3,10.0,11.0,10.1,8.0,5.75,12.3,7.4,25.75,15.9,12.1,7.0,16.0,32.0,6.625,10.5,15.0,10.3625,14.0,32.25,7.75,10.15
2007-09-16,10.3,9.9,11.0,10.12,8.0,5.75,12.3,7.4,25.5,15.866666666666667,12.133333333333333,7.0,16.0,32.0,6.75,10.53,15.0,10.375,14.0,32.2,7.7666666666666675,10.156
2007-09-17,10.3,9.8,12.0,10.14,8.0,5.75,12.3,7.4,25.25,15.833333333333332,12.166666666666668,7.0,16.0,32.0,6.875,10.56,15.0,10.3875,14.0,32.15,7.783333333333334,10.162
2007-09-18,10.3,9.7,12.0,10.16,8.0,6.25,12.3,7.4,25.5,15.8,12.2,7.0,16.0,32.0,7.0,10.59,15.0,10.4,14.0,32.1,7.8,10.168
2007-09-19,10.3,9.6,12.0,10.18,8.0,6.25,12.3,7.4,25.0,15.8,12.3,6.5,16.0,32.0,6.5,10.62,15.0,10.35,14.0,32.05,7.8,10.174
2007-09-20,10.3,9.75,12.0,10.2,10.0,6.75,12.3,7.4,25.3,15.8,12.3,6.5,16.0,30.0,6.5,10.65,15.0,10.35,14.0,32.0,7.85,10.18
2007-09-21,10.2,9.6,12.0,10.196428571428571,9.0,6.25,12.3,7.4,25.0,15.85,12.4,6.666666666666666,16.166666666666668,30.0,6.5,10.660714285714286,15.0,10.25,14.0,31.82142857142857,7.8,10.2
2007-09-22,10.3,9.6,12.5,10.192857142857145,8.0,6.25,12.3,7.4,25.0,15.9,12.25,6.833333333333334,16.333333333333332,32.0,6.5,10.67142857142857,15.0,10.4,14.0,31.642857142857146,7.8,10.25
2007-09-23,10.333333333333332,9.6,13.0,10.189285714285717,11.0,6.083333333333334,12.3,7.5,24.5,15.916666666666668,12.25,7.0,16.5,31.333333333333336,6.666666666666666,10.682142857142855,15.25,10.416666666666668,14.0,31.464285714285715,7.8,10.22
2007-09-24,10.366666666666667,9.6,13.5,10.185714285714283,11.0,5.916666666666666,12.3,7.5,24.0,15.933333333333332,12.25,7.0,16.5,30.666666666666664,6.833333333333334,10.692857142857145,15.25,10.433333333333332,14.0,31.285714285714285,7.8,10.19
2007-09-25,10.4,9.6,16.0,10.182142857142855,12.5,5.75,12.3,7.5,24.25,15.95,12.25,7.0,16.5,30.0,7.0,10.70357142857143,15.25,10.45,14.0,31.107142857142854,7.8,10.16
2007-09-26,10.4,9.6,14.0,10.178571428571429,14.0,5.25,12.3,7.6,24.5,15.95,12.25,7.0,16.5,28.0,7.0,10.714285714285714,15.25,10.45,14.0,30.92857142857143,7.85,10.13
2007-09-27,10.6,9.6,18.5,10.175,15.0,5.75,12.3,7.8,24.75,15.95,12.25,7.0,16.5,30.0,7.0,10.725,15.5,10.65,14.0,30.75,7.85,10.1
2007-09-28,10.5,9.6,21.0,10.17142857142857,13.0,5.25,12.3,7.8,24.6,15.95,12.1,7.0,16.5,30.0,6.5,10.735714285714286,15.5,10.6,14.0,30.57142857142857,7.85,10.1
2007-09-29,10.5,9.733333333333334,17.5,10.167857142857144,15.0,5.75,12.3,7.7,24.75,16.0,12.2,7.0,16.5,30.0,7.0,10.746428571428574,15.5,10.6,14.0,30.392857142857146,7.85,10.15
2007-09-30,10.5,9.866666666666667,18.0,10.164285714285716,15.0,6.25,12.3,7.6,25.0,16.0,12.18,7.0,16.5,29.6,7.0,10.757142857142858,15.25,10.56,14.0,30.214285714285715,7.84,10.15
2007-10-01,10.5,10.0,19.0,10.160714285714283,17.0,6.25,12.3,7.6,25.25,16.0,12.16,7.0,16.5,29.2,7.0,10.767857142857142,15.25,10.52,14.0,30.035714285714285,7.83,10.15
2007-10-02,10.5,10.133333333333333,16.5,10.157142857142855,10.5,6.75,12.3,7.5,25.5,16.0,12.14,7.0,16.5,28.8,7.0,10.778571428571427,15.25,10.48,14.0,29.857142857142854,7.82,10.15
2007-10-03,10.5,10.266666666666667,16.5,10.153571428571428,10.0,6.75,12.3,7.5,25.75,16.0,12.12,7.0,16.5,28.4,7.0,10.789285714285713,15.25,10.44,14.0,29.67857142857143,7.81,10.15
2007-10-04,10.5,10.4,16.5,10.15,10.0,6.25,12.3,7.5,25.8,16.0,12.1,7.0,16.5,28.0,7.0,10.8,15.25,10.4,14.0,29.5,7.8,10.15
2007-10-05,10.4,10.5,16.5,10.15,10.5,6.25,12.3,7.5,25.8,16.5,12.2,7.0,16.5,30.0,7.0,10.8,15.25,10.35,14.0,29.5,7.8,10.15
2007-10-06,10.4,10.5,16.5,10.2,10.5,6.25,12.3,7.5,25.6,16.55,12.15,7.0,16.5,28.0,7.0,10.9,15.25,10.35,14.0,29.0,7.82,10.1
2007-10-07,10.466666666666667,10.466666666666667,16.5,10.2,10.0,6.25,12.7,7.5,25.5,16.78333333333333,12.15,7.0,16.5,28.6,7.0,10.9,15.25,10.4,14.0,29.0,7.83,10.1
2007-10-08,10.533333333333333,10.433333333333332,16.5,10.2,10.0,6.25,13.1,7.4,25.0,17.016666666666666,12.15,7.0,16.5,29.2,7.0,10.9,15.0,10.45,14.0,29.0,7.84,10.1
2007-10-09,10.6,10.4,16.5,10.2,11.0,6.25,13.5,7.4,25.5,17.25,12.15,7.0,16.5,29.8,7.0,10.9,15.0,10.5,14.0,29.0,7.85,10.1
2007-10-10,10.7,10.5,14.5,10.2,9.5,6.25,13.5,7.3,25.0,17.25,12.25,7.0,16.5,30.4,7.0,10.9,15.0,10.6,13.92,29.0,7.85,10.1
2007-10-11,10.75,10.5,16.0,10.2,8.5,8.5,13.5,7.3,25.75,17.25,12.25,7.0,16.5,31.0,7.0,10.9,15.0,10.65,13.84,29.0,7.87,10.1
2007-10-12,10.8,10.53,16.0,10.2,10.0,8.5,13.5,7.3,26.5,17.5,12.2,7.0,16.5,31.6,7.0,10.9,15.0,10.704166666666667,13.76,29.0,7.9,10.0
2007-10-13,10.85,10.56,15.0,10.25,10.0,8.5,13.5,7.3,27.7,17.5,12.15,7.0,16.5,32.2,7.0,11.0,15.0,10.758333333333333,13.68,27.0,7.9,10.0
2007-10-14,10.9,10.59,15.0,10.25,10.0,8.5,13.5,7.2,27.8,17.53333333333333,12.133333333333333,7.0,16.5,32.8,7.0,11.0,15.0,10.8125,13.6,27.0,7.9,10.02
2007-10-15,10.95,10.62,15.0,10.25,10.0,7.25,13.5,7.2,27.9,17.566666666666666,12.116666666666667,7.0,16.5,33.4,7.0,11.0,15.0,10.866666666666667,13.52,27.0,7.9,10.04
2007-10-16,11.0,10.65,14.5,10.25,11.0,7.25,13.5,7.2,28.0,17.6,12.1,7.0,17.0,34.0,7.0,11.0,15.0,10.920833333333333,13.44,27.0,7.9,10.06
2007-10-17,11.05,11.1,16.0,10.257142857142858,9.0,7.25,13.5,7.1,28.25,17.65,12.0,6.5,17.0,34.0,7.0,11.014285714285712,15.0,10.975,13.36,26.857142857142854,7.85,10.08
2007-10-18,11.1,11.25,16.0,10.264285714285714,10.0,7.25,13.5,7.2,28.3,17.65,12.0,7.0,17.0,36.0,7.0,11.028571428571427,15.0,11.029166666666667,13.28,26.714285714285715,7.85,10.1
2007-10-19,11.15,11.35,15.5,10.27142857142857,10.0,7.25,13.5,7.2,28.5,17.65,12.15,7.0,17.0,34.0,7.0,11.042857142857144,15.0,11.083333333333332,13.2,26.57142857142857,7.85,10.15
2007-10-20,11.2,11.35,16.0,10.278571428571428,11.5,7.25,13.5,7.3,27.0,17.65,12.0,7.0,17.0,34.0,6.954545454545455,11.057142857142857,15.0,11.1375,13.12,26.42857142857143,7.8,10.2
2007-10-21,11.25,11.35,18.0,10.285714285714286,12.0,7.25,13.5,7.3,26.5,17.683333333333334,12.0,7.0,17.0,34.0,6.909090909090909,11.071428571428573,15.0,11.191666666666668,13.04,26.285714285714285,7.816666666666666,10.2
2007-10-22,11.3,11.35,16.0,10.292857142857144,12.0,7.25,13.5,7.4,26.0,17.716666666666672,12.0,7.0,17.0,34.0,6.863636363636362,11.085714285714287,15.0,11.245833333333332,12.96,26.142857142857146,7.833333333333334,10.2
2007-10-23,11.35,11.35,17.5,10.3,11.0,7.75,13.5,7.4,27.0,17.75,12.0,6.5,17.0,34.0,6.8181818181818175,11.1,15.0,11.3,12.88,26.0,7.85,10.2
2007-10-24,11.25,11.35,16.0,10.3,12.0,7.75,13.5,7.5,27.166666666666664,17.75,12.0,7.0,17.0,34.0,6.7727272727272725,11.1,15.0,11.2,12.8,26.0,7.85,10.2
2007-10-25,11.25,11.2,18.0,10.3,11.0,7.25,15.4,7.5,27.333333333333336,17.75,12.0,7.0,17.0,33.333333333333336,6.727272727272728,11.1,15.0,11.203846153846154,12.72,26.0,7.85,10.2
2007-10-26,11.25,11.3,15.5,10.3,11.0,7.25,13.5,7.5,27.5,17.75,12.0,7.0,17.0,32.666666666666664,6.6818181818181825,11.1,15.0,11.207692307692305,12.64,27.0,7.85,10.20357142857143
2007-10-27,11.25,11.15,15.5,10.3,8.5,7.25,12.8,7.5,27.4,17.8,12.1,7.0,17.0,32.0,6.636363636363638,11.15,15.0,11.211538461538463,12.56,28.0,7.87,10.207142857142856
2007-10-28,11.25,11.183333333333332,15.5,10.3,12.0,7.75,12.8,7.5,27.6,17.7,12.133333333333333,7.0,17.0,32.0,6.590909090909091,11.15,15.0,11.215384615384616,12.48,28.333333333333336,7.863333333333332,10.210714285714284
2007-10-29,11.25,11.216666666666667,16.0,10.3,13.0,7.25,12.8,7.5,27.8,17.6,12.166666666666668,7.0,17.0,32.0,6.545454545454545,11.15,15.0,11.21923076923077,12.4,28.666666666666664,7.856666666666666,10.214285714285717
2007-10-30,11.25,11.25,12.5,10.3,12.5,7.25,12.8,7.5,27.0,17.5,12.2,7.0,17.0,32.0,6.5,11.15,15.0,11.223076923076922,12.32,29.0,7.85,10.217857142857145
2007-10-31,11.25,11.216666666666667,13.5,10.3,12.0,7.25,12.8,7.5,26.9,17.42857142857143,12.1,6.5,17.0,36.0,6.5,11.15,15.0,11.226923076923077,12.24,30.0,7.85952380952381,10.221428571428572
2007-11-01,11.25,11.183333333333332,16.0,10.3,10.0,7.75,12.8,7.5,26.8,17.357142857142858,12.0,6.5,17.0,36.333333333333336,6.333333333333334,11.15,15.0,11.230769230769232,12.16,31.0,7.8690476190476195,10.225
2007-11-02,11.25,11.15,12.5,10.3,9.5,8.333333333333334,12.8,7.5,26.7,17.285714285714292,12.0,6.625,17.0,36.66666666666666,6.166666666666666,11.15,15.0,11.234615384615385,12.08,31.0,7.878571428571429,10.22857142857143
2007-11-03,11.25,11.1,15.5,10.25,12.0,8.916666666666666,12.8,7.5,26.4,17.214285714285708,12.2,6.75,17.0,37.0,6.0,11.2,15.0,11.238461538461538,12.0,31.5,7.8880952380952385,10.232142857142854
2007-11-04,11.25,11.233333333333333,15.0,10.25,10.0,9.5,12.8,7.5,26.6,17.142857142857142,12.2,6.875,17.0,37.333333333333336,5.833333333333334,11.2,15.0,11.242307692307694,12.0,31.5,7.897619047619048,10.235714285714286
2007-11-05,11.25,11.366666666666667,14.6,10.25,9.8,9.5,12.8,7.5,27.0,17.07142857142857,12.2,7.0,17.0,37.66666666666666,5.666666666666666,11.2,15.0,11.246153846153844,12.0,31.5,7.9071428571428575,10.239285714285714
2007-11-06,11.25,11.5,14.2,10.25,9.6,9.5,12.8,7.5,27.0,17.0,12.2,6.5,17.0,38.0,5.5,11.2,15.0,11.25,12.0,31.5,7.916666666666666,10.242857142857142
2007-11-07,11.25,11.2,13.8,10.25,9.4,9.5,12.8,7.6,27.3,16.92857142857143,12.0,7.0,17.0,35.0,5.5,11.2,15.0,11.25,12.0,31.5,7.9261904761904765,10.246428571428572
2007-11-08,11.25,11.233333333333333,13.4,10.25,9.2,9.5,12.8,7.6,27.2,16.857142857142858,12.0,7.0,17.0,35.166666666666664,5.666666666666666,11.2,14.8,11.25,12.0,31.5,7.935714285714287,10.25
2007-11-09,11.25,11.266666666666667,13.0,10.2625,9.0,9.5,12.8,7.6,27.1,16.785714285714292,11.9,7.0,17.0,35.333333333333336,5.833333333333334,11.14375,14.8,11.25,12.230769230769232,31.5625,7.9452380952380945,10.253571428571428
2007-11-10,11.25,11.3,13.0,10.275,9.0,9.5,12.8,7.5,27.066666666666666,16.714285714285708,11.875,7.0,17.0,35.5,6.0,11.0875,14.8,11.25,12.461538461538463,31.625,7.954761904761906,10.257142857142858
2007-11-11,11.25,11.333333333333332,13.0,10.2875,8.5,8.5,12.8,7.5,27.03333333333333,16.642857142857142,11.85,7.0,17.0,35.666666666666664,6.166666666666666,11.03125,14.8,11.25,12.692307692307693,31.6875,7.9642857142857135,10.260714285714286
2007-11-12,11.25,11.366666666666667,13.0,10.3,12.5,9.5,12.8,7.4,27.0,16.57142857142857,11.825,7.0,17.0,35.833333333333336,6.333333333333334,10.975,14.8,11.25,12.923076923076925,31.75,7.973809523809524,10.264285714285714
2007-11-13,11.25,11.4,12.0,10.3125,10.0,9.5,12.8,7.4,27.0,16.5,11.8,7.0,17.0,36.0,6.5,10.91875,14.8,11.25,13.153846153846155,31.8125,7.9833333333333325,10.267857142857142
2007-11-14,11.3,11.433333333333332,10.0,10.325,12.0,8.5,12.8,7.4,26.85,16.42857142857143,11.85,7.0,17.0,37.0,6.5,10.8625,14.8,11.3,13.384615384615385,31.875,7.992857142857144,10.27142857142857
2007-11-15,11.35,11.466666666666667,15.0,10.3375,9.0,9.5,12.8,7.4,26.9,16.357142857142858,11.9,7.0,17.0,38.0,5.5,10.80625,14.8,11.35,13.615384615384615,31.9375,8.002380952380951,10.275
2007-11-16,11.4,11.5,12.0,10.35,9.0,8.833333333333334,12.8,7.5,27.0,16.285714285714292,11.9,7.0,17.0,35.0,6.5,10.75,14.8,11.4,13.846153846153845,32.0,8.011904761904761,10.278571428571428
2007-11-17,11.45,11.25,12.0,10.4,8.0,8.166666666666666,12.8,7.6,27.0,16.214285714285708,12.0,7.0,17.0,38.0,5.5,10.6,14.8,11.45,14.076923076923075,32.5,8.02142857142857,10.282142857142857
2007-11-18,11.5,11.233333333333333,11.5,10.4,8.5,7.5,12.8,7.7,26.0,16.142857142857142,11.933333333333332,7.0,17.0,38.0,5.5,10.566666666666668,14.8,11.5,14.307692307692307,32.5,8.03095238095238,10.285714285714286
2007-11-19,11.55,11.216666666666667,10.0,10.4,8.5,9.5,12.8,7.7,25.8,16.07142857142857,11.866666666666667,7.0,17.0,38.0,5.5,10.533333333333333,14.8,11.55,14.538461538461537,32.5,8.040476190476191,10.289285714285713
2007-11-20,11.6,11.2,9.0,10.4,12.0,6.5,12.8,7.7,26.0,16.0,11.8,7.0,17.0,38.0,5.5,10.5,14.8,11.6,14.769230769230768,32.5,8.05,10.292857142857144
2007-11-21,11.65,11.25,12.0,10.5,8.5,6.5,12.8,7.7,26.4,15.75,11.8,7.0,17.0,33.0,5.5,10.4,14.8,11.65,15.0,32.5,8.1,10.29642857142857
2007-11-22,11.7,11.2,11.5,10.5,10.5,7.6,12.8,7.7,26.4,15.65,11.9,7.0,17.0,40.0,5.5,10.4,14.8,11.7,15.0,32.5,8.1,10.3
2007-11-23,11.75,11.2,9.7,10.5,8.78,7.75,12.8,7.7,26.2,15.6,11.8,7.0,17.0,36.0,5.5,10.4,14.8,11.75,15.0,32.5,8.1,10.3
2007-11-24,11.75,11.25,8.5,10.4,8.2,7.75,12.8,7.7,26.133333333333336,15.45,11.7875,7.0,17.0,38.0,5.5,10.5,14.8,11.75,15.0,32.75,8.05,10.28
2007-11-25,11.75,11.266666666666667,9.8,10.416666666666668,10.3,6.5,12.8,7.8,26.066666666666666,15.466666666666667,11.775,7.0,17.0,37.333333333333336,5.5,10.466666666666667,14.8,11.75,15.0,32.791666666666664,8.066666666666666,10.284
2007-11-26,11.75,11.283333333333333,10.2,10.433333333333332,9.7,7.5,12.8,7.8,26.0,15.483333333333333,11.7625,7.0,17.0,36.66666666666666,5.5,10.433333333333332,14.75,11.75,15.0,32.833333333333336,8.083333333333334,10.288
2007-11-27,11.75,11.3,11.35,10.45,8.8,8.25,12.8,7.8,26.5,15.5,11.75,7.0,17.0,36.0,5.5,10.4,14.75,11.75,15.0,32.875,8.1,10.292
2007-11-28,11.75,11.05,12.2,10.466666666666667,9.9,8.666666666666666,12.8,8.0,25.0,15.0,11.8,7.0,17.0,35.0,5.5,10.366666666666667,14.75,11.75,15.0,32.916666666666664,7.9,10.296
2007-11-29,11.75,11.0,9.5,10.483333333333333,10.6,9.083333333333334,12.8,8.2,24.5,14.5,11.8,7.0,17.0,34.0,5.5,10.333333333333332,14.75,11.75,15.0,32.958333333333336,7.9,10.3
2007-11-30,11.75,10.75,9.5,10.5,8.75,9.5,12.8,8.2,24.4,13.89,11.75,6.833333333333334,17.0,35.0,5.5,10.3,14.75,11.75,15.0,33.0,7.86,10.25
2007-12-01,11.75,10.6,9.6,10.6,11.85,7.25,12.8,8.2,24.3,13.28,11.8,6.666666666666666,17.0,35.0,5.5,10.25,14.75,11.75,15.0,33.0,7.82,10.25
2007-12-02,11.416666666666668,10.566666666666668,9.85,10.65,11.75,8.5,12.8,8.1,24.2,12.67,11.783333333333333,6.5,17.0,35.0,5.833333333333334,10.166666666666666,14.75,11.45,15.0,32.666666666666664,7.78,10.22
2007-12-03,11.083333333333332,10.533333333333333,13.5,10.7,11.2,8.5,12.8,8.0,23.5,12.06,11.766666666666667,6.75,17.0,35.0,6.166666666666666,10.083333333333334,14.75,11.15,15.0,32.333333333333336,7.74,10.19
2007-12-04,10.75,10.5,11.2,10.75,9.75,7.75,12.8,8.0,23.6,11.45,11.75,6.75,17.0,35.0,6.5,10.0,14.75,10.85,15.0,32.0,7.7,10.16
2007-12-05,10.75,10.75,7.5,10.85,5.0,7.0,12.8,7.9,23.3,10.8,11.8,6.75,17.0,35.0,6.5,9.8,14.75,10.85,15.0,32.0,7.25,10.13
2007-12-06,10.6,10.85,7.6,10.75,5.0,6.25,12.8,7.9,23.5,10.0,11.7,7.0,17.0,36.0,6.5,9.85,14.75,10.75,15.0,32.25,7.15,10.1
2007-12-07,10.75,11.05,8.5,11.0,5.2,6.3625,12.8,7.8,23.6,9.9,11.75,7.0,17.0,34.0,6.5,9.95,14.75,10.75,15.0,32.25,7.1,10.15
2007-12-08,11.1,11.2,7.4,11.0,4.3,6.475,12.8,7.8,23.5,9.5,11.75,7.0,17.0,34.25,6.25,9.9,14.75,10.85,15.0,32.5,7.1,10.15
2007-12-09,10.983333333333333,11.29,7.6,11.0,5.2,6.5875,12.8,7.7,24.0,9.383333333333333,11.733333333333333,7.0,17.0,34.5,6.0,9.9,14.75,10.95,15.0,32.5,7.116666666666666,10.142857142857146
2007-12-10,10.866666666666667,11.38,8.3,11.0,5.2,6.7,12.8,7.7,24.5,9.266666666666666,11.716666666666667,7.0,17.0,34.75,5.75,9.9,14.75,11.05,15.0,32.5,7.133333333333334,10.135714285714286
2007-12-11,10.75,11.47,7.9,11.0,5.25,6.3,12.8,7.6,24.6,9.15,11.7,7.0,17.0,35.0,5.5,9.9,14.75,11.15,15.0,32.5,7.15,10.128571428571428
2007-12-12,10.75,11.56,11.35,11.0,5.3,7.25,12.8,7.5,24.0,9.0,11.6,6.75,17.0,30.0,5.833333333333334,9.9,14.75,11.1,15.0,32.5,7.0,10.121428571428572
2007-12-13,10.6,11.65,7.5,10.980769230769232,5.35,6.3,12.8,7.6,24.25,8.533333333333333,11.5,7.0,17.0,23.0,6.166666666666666,9.9,14.75,11.1,15.0,32.53846153846154,6.8,10.114285714285714
2007-12-14,10.65,11.5,7.5125,10.961538461538463,5.975,6.3,12.8,7.8,24.5,8.066666666666666,11.35,6.916666666666666,17.0,36.0,6.5,9.9,14.75,10.75,15.0,32.57692307692307,6.6,10.107142857142854
2007-12-15,10.65,11.5,7.525,10.942307692307693,6.6,6.3,12.8,7.9,24.5,7.6,11.3,6.833333333333334,17.0,37.0,6.5,9.9,14.75,10.85,15.0,32.615384615384606,6.4,10.1
2007-12-16,10.65,11.466666666666667,7.5375,10.923076923076923,7.225,6.3,12.8,8.1,24.4,7.566666666666666,11.416666666666668,6.75,17.0,36.0,6.5,9.9,14.75,10.833333333333332,15.0,32.653846153846146,6.366666666666666,10.11
2007-12-17,10.65,11.433333333333332,7.55,10.903846153846157,7.85,6.3,12.8,8.2,24.0,7.533333333333334,11.533333333333333,7.0,17.0,35.0,6.5,9.9,14.75,10.816666666666668,15.0,32.69230769230769,6.333333333333334,10.12
2007-12-18,10.65,11.4,9.4,10.884615384615383,7.9,6.3,12.8,8.2,24.0,7.5,11.65,7.0,17.0,34.0,6.5,9.9,14.75,10.8,15.0,32.730769230769226,6.3,10.13
2007-12-19,10.65,11.25,7.95,10.865384615384617,6.45,6.25,12.8,8.3,24.5,7.5,11.75,7.0,17.0,33.0,6.5,9.9,14.75,10.75,15.0,32.769230769230774,6.3,10.14
2007-12-20,10.65,11.2,8.5,10.846153846153843,7.82,6.25,12.8,8.3,24.6,7.6,11.8,6.75,17.0,32.0,6.5,9.9,14.75,10.75,15.0,32.80769230769231,6.35,10.15
2007-12-21,10.757142857142858,11.207142857142856,5.9,10.826923076923077,6.1,7.25,12.8,8.1,24.5,7.528571428571428,11.9,6.666666666666666,17.0,32.0,6.5,9.9,14.75,10.842857142857142,15.0,32.846153846153854,6.321428571428571,10.128571428571428
2007-12-22,10.864285714285712,11.214285714285712,7.9,10.807692307692307,5.2,7.2333333333333325,12.8,8.0,24.25,7.457142857142856,12.0,6.583333333333334,17.0,32.0,6.5,9.9,14.75,10.935714285714289,15.0,32.884615384615394,6.292857142857144,10.107142857142854
2007-12-23,10.971428571428573,11.221428571428573,6.7,10.788461538461537,5.8,7.216666666666666,12.8,7.8,24.5,7.385714285714285,12.2,6.5,17.0,32.0,6.5,9.9,14.75,11.028571428571427,15.0,32.92307692307693,6.264285714285713,10.085714285714284
2007-12-24,11.07857142857143,11.22857142857143,7.25,10.769230769230768,7.0,7.2,12.8,7.8,24.3,7.314285714285713,12.4,6.5,17.0,32.0,6.5,9.9,14.75,11.121428571428574,15.0,32.96153846153846,6.235714285714287,10.064285714285717
2007-12-25,11.185714285714289,11.235714285714288,6.1,10.75,9.2,7.25,12.8,7.7,24.5,7.242857142857144,12.6,6.5,17.0,32.0,6.5,9.9,14.75,11.214285714285712,15.0,33.0,6.207142857142856,10.042857142857144
2007-12-26,11.292857142857144,11.242857142857142,8.5,10.75,5.15,6.75,12.8,7.7,24.65,7.171428571428571,12.75,6.5,17.0,32.0,6.5,10.0,14.75,11.307142857142857,15.0,33.0,6.178571428571429,10.02142857142857
2007-12-27,11.4,11.25,8.7,10.75,7.7,6.933333333333334,12.8,7.5,24.9,7.1,12.5,7.0,17.0,32.0,6.5,10.0,14.75,11.4,15.0,33.0,6.15,10.0
2007-12-28,10.65,11.1,10.6,10.75,7.666666666666666,7.116666666666666,12.8,7.6,25.0,7.0,12.25,6.916666666666666,17.0,32.0,6.5,10.0,14.75,11.2,15.0,33.0,6.1,10.0
2007-12-29,10.7,11.25,11.15,10.7,7.633333333333334,7.3,12.8,7.6,25.3,6.95,12.3,6.833333333333334,17.0,32.0,6.5,10.15,14.75,11.25,15.0,33.25,6.1,9.9
2007-12-30,10.833333333333332,11.25,7.45,10.695,7.6,7.2,12.8,7.7,25.2,6.9,12.291666666666668,6.75,17.0,32.0,6.5,10.165,14.75,11.25,15.0,33.275,6.025,9.9
2007-12-31,10.966666666666667,11.25,8.85,10.69,5.8,7.3375,12.8,7.7,25.333333333333336,6.85,12.283333333333333,6.75,17.0,32.0,6.5,10.18,14.75,11.25,15.0,33.3,5.95,9.9
2008-01-01,11.1,11.25,6.8,10.685,7.7,7.475,12.8,7.637096774193549,25.466666666666665,6.8,12.275,6.75,17.0,32.0,6.5,10.195,14.75,11.25,15.0,33.325,5.875,9.9
2008-01-02,11.2,11.25,6.8,10.68,7.8,7.6125,12.8,7.574193548387097,25.6,6.75,12.266666666666667,6.75,17.0,32.0,6.5,10.21,14.75,11.3,15.0,33.35,5.8,9.9
2008-01-03,11.1,11.3,6.5,10.675,7.6,7.75,12.8,7.511290322580645,25.5,6.75,12.258333333333333,6.75,17.0,32.0,6.5,10.225,14.75,11.15,15.0,33.375,5.8,9.9
2008-01-04,11.1,11.3,6.8,10.67,5.8,7.25,12.8,7.448387096774193,25.4,6.75,12.25,6.833333333333334,17.0,32.0,6.5,10.24,14.75,11.35,15.0,33.4,5.8,9.9
2008-01-05,11.4,11.2,6.45,10.665,8.0,8.5,12.8,7.385483870967741,25.3,6.75,12.3,6.916666666666666,17.0,32.0,6.5,10.255,15.0,11.6,15.0,33.425,5.8,9.9
2008-01-06,11.35,11.216666666666667,5.9,10.66,4.6,8.083333333333334,12.8,7.32258064516129,25.3,6.75,12.3,7.0,17.0,32.0,6.5,10.27,15.0,11.483333333333333,15.0,33.45,5.7333333333333325,9.87
2008-01-07,11.3,11.233333333333333,4.75,10.655,5.9,7.666666666666666,12.8,7.25967741935484,25.25,6.75,12.3,7.0,17.0,32.0,6.5,10.285,15.0,11.366666666666667,15.0,33.475,5.666666666666666,9.84
2008-01-08,11.25,11.25,8.6,10.65,7.8,7.25,12.8,7.1967741935483875,25.3,6.75,12.3,7.0,17.0,32.0,6.5,10.3,15.0,11.25,15.0,33.5,5.6,9.81
2008-01-09,11.25,11.2,8.433333333333334,10.65,7.803333333333334,7.416666666666666,12.8,7.133870967741934,25.0,6.75,12.1,7.0,17.0,35.0,6.5,10.35,15.0,11.5,15.0,33.5,5.6,9.78
2008-01-10,11.3,11.35,8.266666666666666,10.65,7.8066666666666675,7.583333333333334,12.8,7.070967741935483,25.5,6.75,12.0,7.0,17.0,32.0,6.5,10.35,15.0,11.35,15.0,33.5,5.6,9.75
2008-01-11,11.0,11.55,8.1,10.65,7.81,7.75,12.8,7.008064516129032,25.6,6.7,11.9,7.0,17.0,32.285714285714285,6.5,10.35,15.0,11.2,15.0,33.5,5.55,9.75
2008-01-12,11.0,11.3,7.933333333333334,10.7,7.813333333333333,7.916666666666666,12.8,6.945161290322582,25.9,6.6,11.9,7.0,17.0,32.571428571428584,6.5,10.4,15.0,11.1,15.0,33.75,5.65,9.6
2008-01-13,10.975,11.4,7.7666666666666675,10.7,7.816666666666666,8.083333333333334,12.8,6.8822580645161295,26.0,6.4,11.933333333333332,7.0,17.0,32.85714285714286,6.5,10.4,15.0,11.075,15.0,33.75,5.6,9.61
