date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine,Apple_Apple,Banana_Pachha Bale,Rice_Other,Rice_Ratnachudi 718 5-749,Wheat_147 Average,Rice_B P T,Apple_Other,Potato_Red,Wheat_Dara,Coriander_Other,Rice_Super Fine,Wheat_1482,Potato_Potato,Rice_Medium,Wheat_Sharbati,Potato_Desi,Rice_III
2006-03-11,9.25,8.5,3.75,8.5,3.9,9.0,9.7,4.207142857142856,28.5,4.15,9.55,5.833333333333334,13.4,29.75,6.0,12.6,12.0,8.941880341880342,16.5,27.5,4.35,8.8,6.5,16.65,8.729285714285714,5.0,11.5,11.0,4.1,9.0
2006-03-12,9.5,8.5,3.752083333333333,8.333333333333334,3.9,9.0,9.7,4.314285714285714,28.7,4.15,9.55,5.75,13.4,31.5,6.0,12.65,12.0,8.945299145299145,16.5,27.520833333333336,4.45,8.8,6.666666666666666,16.65,8.722857142857144,4.916666666666667,11.5,10.916666666666668,4.1,9.0
2006-03-13,9.75,8.5,3.754166666666667,8.166666666666666,3.9,9.0,9.7,4.421428571428572,28.75,4.166666666666667,9.55,6.0,13.4,33.25,6.0,12.7,12.0,8.948717948717949,16.5,27.541666666666664,4.55,8.825,6.833333333333334,16.65,8.71642857142857,4.833333333333333,11.5,10.833333333333332,4.108333333333333,9.0
2006-03-14,10.0,8.5,3.75625,8.0,3.92,9.0,9.7,4.5285714285714285,28.6,4.183333333333334,9.55,6.0,13.4,35.0,6.0,12.75,12.0,8.95213675213675,16.5,27.5625,4.65,8.85,7.0,16.65,8.71,4.75,11.5,10.75,4.116666666666667,9.0
2006-03-15,10.0,8.666666666666666,3.758333333333333,8.0,3.94,9.0,11.0,4.635714285714285,28.55,4.2,9.55,6.0,13.4,28.0,6.5,12.75,12.0,8.955555555555557,16.5,27.583333333333336,4.75,8.875,6.666666666666666,16.65,8.70357142857143,5.0,11.5,10.716666666666667,4.125,9.0
2006-03-16,10.0,8.833333333333334,3.760416666666667,8.0,3.96,9.0,11.0,4.742857142857143,28.5,4.216666666666667,9.55,6.25,13.4,32.0,6.5,12.75,12.0,8.95897435897436,16.4,27.604166666666664,4.85,8.9,6.333333333333334,16.65,8.697142857142858,5.25,11.5,10.683333333333332,4.133333333333333,9.0
2006-03-17,10.0,9.0,3.7625,8.0,3.98,9.0,11.0,4.85,28.45,4.233333333333333,9.55,6.25,13.4,28.0,6.5,12.75,12.0,8.962393162393163,16.416666666666668,27.625,4.95,8.925,6.0,16.65,8.690714285714286,5.5,11.5,10.65,4.141666666666667,9.0
2006-03-18,10.0,9.25,3.764583333333333,8.0,4.0,9.0,11.0,4.875,28.4,4.25,9.55,6.25,13.4,28.0,6.5,12.75,12.0,8.965811965811966,16.433333333333334,27.645833333333336,4.975,8.95,6.0,16.6625,8.684285714285714,5.25,11.5,10.75,4.15,9.0
2006-03-19,10.0,9.083333333333334,3.766666666666667,8.05,4.0,9.0,11.5,4.9,28.75,4.1,9.55,6.25,13.44,28.666666666666664,6.5,12.7125,12.0,8.96923076923077,16.45,27.666666666666664,5.0,8.95,6.0,16.675,8.677857142857142,5.333333333333334,11.5,10.6875,4.1,9.0
2006-03-20,10.0,8.916666666666666,3.76875,8.1,4.0,9.0,12.0,4.925,29.0,4.116666666666667,9.55,6.25,13.48,29.333333333333336,6.5,12.675,12.0,8.972649572649573,16.46666666666667,27.6875,5.025,8.933333333333334,6.0,16.6875,8.67142857142857,5.416666666666666,11.5,10.625,4.15,9.0
2006-03-21,10.0,8.75,3.770833333333333,8.15,4.0,9.0,12.5,4.95,29.3,4.133333333333333,9.55,6.0,13.52,30.0,6.5,12.6375,12.2,8.976068376068378,16.483333333333334,27.708333333333336,5.05,8.916666666666666,6.0,16.7,8.665,5.5,11.5,10.5625,4.2,9.0
2006-03-22,11.25,9.75,3.7729166666666663,8.2,4.0,9.0,12.5,4.9,29.5,4.15,9.55,6.0,13.56,26.0,6.5,12.6,12.2,8.97948717948718,16.5,27.729166666666664,5.05,8.9,6.0,16.7,8.65857142857143,5.25,11.5,10.5,4.25,9.0
2006-03-23,11.0,9.25,3.775,8.25,4.0,9.0,12.5,4.9,29.5,4.15,9.55,6.25,13.6,28.0,6.5,12.5,12.2,8.982905982905983,16.8,27.75,5.05,8.9,6.0,16.7,8.652142857142856,5.25,11.5,10.5,4.25,9.0
2006-03-24,12.5,9.25,3.777083333333333,13.0,4.0,9.0,11.25,4.95,29.6,4.1,9.55,6.166666666666666,13.6,28.0,6.0,12.6,12.2,8.986324786324786,16.75,27.770833333333336,5.05,9.1,7.0,16.7,8.645714285714286,5.25,8.2,10.5,4.25,9.05
2006-03-25,12.5,9.5,3.779166666666667,14.0,4.0,9.0,11.25,4.9625,29.5,4.1,9.55,6.083333333333334,13.6,28.0,7.0,12.6,12.2,8.98974358974359,16.7,27.791666666666664,5.0625,9.15,10.0,16.7,8.639285714285714,5.3,8.2,10.5,4.1,9.1
2006-03-26,12.0,9.525,3.78125,12.083333333333332,4.1,9.0,11.25,4.975,29.5,4.0,9.55,6.0,13.65,26.0,6.833333333333334,12.6,12.2,8.993162393162393,16.65,27.8125,5.075,9.15,9.166666666666666,16.7,8.632857142857143,5.033333333333333,8.216666666666667,10.5,3.9,9.1
2006-03-27,11.5,9.55,3.783333333333333,10.166666666666668,4.1,9.0,11.25,4.9875,29.6,3.933333333333333,9.55,6.25,13.7,24.0,6.666666666666666,12.6,12.2,8.996581196581197,16.6,27.833333333333336,5.0875,9.066666666666666,8.333333333333334,16.7,8.626428571428571,4.766666666666667,8.233333333333334,10.5,3.883333333333333,9.1
2006-03-28,11.0,9.575,3.785416666666667,8.25,4.066666666666666,9.0,11.25,5.0,29.708333333333336,3.8666666666666663,9.55,6.0,13.75,22.0,6.5,12.6,12.2,9.0,16.55,27.854166666666664,5.1,8.983333333333334,7.5,16.7,8.62,4.5,8.25,10.5,3.8666666666666663,9.1
2006-03-29,11.0,9.6,3.7875,8.25,4.033333333333333,9.0,11.25,5.0,29.816666666666666,3.8,9.55,6.0,13.8,28.0,7.0,12.6,12.3,9.0,16.5,27.875,5.1,8.9,8.0,16.7,8.59,4.75,11.75,10.5,3.85,9.1
2006-03-30,11.0,9.625,3.789583333333333,8.25,4.0,9.0,11.25,5.0,29.925,3.9,9.55,6.0,13.8,27.333333333333336,6.833333333333334,12.65,12.3,8.942857142857143,16.5,27.895833333333336,5.1,8.3,7.833333333333334,16.7,8.475,4.833333333333333,11.75,10.566666666666668,3.8,9.1
2006-03-31,11.0,9.65,3.791666666666667,15.75,4.0,9.5,11.25,5.0,30.03333333333333,4.0,9.59,6.0,13.8,26.666666666666664,6.666666666666666,12.7,12.3,8.885714285714286,16.5,27.916666666666664,5.1,7.7,7.666666666666666,16.7,8.36,4.916666666666667,11.78,10.633333333333333,3.8,9.1
2006-04-01,10.0,9.675,3.79375,8.25,4.0,9.5,11.25,5.025,30.141666666666666,4.0,9.63,6.0,13.8,26.0,6.5,12.75,12.3,8.82857142857143,17.5,27.9375,5.125,7.6,7.5,16.7,8.245,5.0,11.81,10.7,3.8,9.1
2006-04-02,10.0,9.7,3.795833333333333,10.833333333333332,4.0,10.0,11.25,5.05,30.25,4.0,9.67,6.0,13.8,27.333333333333336,6.5,12.766666666666667,12.3,8.77142857142857,17.5,27.958333333333336,5.15,7.3,7.5,16.7,8.13,5.083333333333333,11.84,10.8,3.85,9.1
2006-04-03,10.0,9.725,3.797916666666667,13.416666666666664,4.0,10.0,11.25,5.075,30.5,3.966666666666667,9.71,6.0,13.8,28.666666666666664,6.5,12.783333333333333,12.3,8.714285714285715,17.5,27.979166666666664,5.175,7.2,7.5,16.7,8.015,5.166666666666666,11.87,10.9,3.833333333333333,9.1
2006-04-04,10.0,9.75,3.8,16.0,4.0,11.0,11.25,5.1,30.6,3.933333333333333,9.75,6.25,13.8,30.0,6.5,12.8,12.3,8.657142857142857,17.5,28.0,5.2,7.1,7.5,16.7,7.9,5.25,11.9,11.0,3.816666666666667,9.1
2006-04-05,12.25,10.5,3.8,16.25,4.0,12.0,11.25,5.1,30.0,3.9,9.75,6.25,13.8,25.0,6.5,12.75,12.3,8.6,17.5,28.0,5.2,7.0,7.666666666666666,16.7,7.62,6.5,11.9,11.0,3.8,9.1
2006-04-06,11.5,10.375,3.8,16.25,4.0,13.0,11.25,5.1,29.8,3.8,9.75,6.0,13.85,28.0,6.5,12.75,12.3,8.633571428571429,17.5,28.5,5.2,7.1,7.833333333333334,16.7,7.52,6.583333333333334,11.9,11.0,3.85,9.1
2006-04-07,11.5,10.25,3.8,16.25,4.0,14.0,11.1875,5.1,29.5,3.8,9.75,6.083333333333334,13.9,30.0,6.5,12.8,12.3,8.667142857142856,17.5,28.6,5.2,7.1,8.0,16.7,8.0,6.666666666666666,11.9,11.0,3.9,9.1
2006-04-08,11.5,10.125,3.8,16.25,4.1,14.0,11.125,5.125,29.7,3.8,9.75,6.166666666666666,13.95,30.45454545454545,6.409090909090909,12.75,12.3,8.700714285714287,17.5,28.6,5.25,7.0,8.166666666666666,16.7,8.003333333333334,6.75,11.9,11.0,4.0,9.1
2006-04-09,11.75,10.0,3.783333333333333,16.25,4.1,14.0,11.0625,5.15,29.65,3.8,9.75,6.25,13.955,30.90909090909091,6.3181818181818175,12.75,12.3,8.734285714285715,17.5,28.566666666666666,5.3,7.0,8.333333333333334,16.7,8.006666666666666,6.7,11.9,11.0,3.9,9.1
2006-04-10,12.0,9.875,3.766666666666667,16.25,4.1,15.0,11.0,5.175,29.6,3.833333333333333,9.75,6.0,13.96,31.363636363636363,6.227272727272728,12.75,12.3,8.767857142857144,17.5,28.53333333333333,5.35,7.083333333333334,8.5,16.7,8.01,6.65,11.9,11.0,3.933333333333333,9.1
2006-04-11,12.25,9.75,3.75,16.25,4.116666666666667,15.0,10.9375,5.2,29.7,3.8666666666666663,9.75,6.0,13.965,31.81818181818182,6.136363636363638,12.75,12.3,8.801428571428572,17.5,28.5,5.4,7.166666666666666,8.666666666666666,16.7,8.013333333333334,6.6,11.9,11.0,3.966666666666667,9.1
2006-04-12,11.0,9.625,3.716666666666667,16.25,4.133333333333333,15.0,10.875,5.225,29.8,3.9,9.75,6.0,13.97,32.27272727272727,6.045454545454545,12.75,12.3,8.835,16.5,28.5,5.45,7.25,8.833333333333334,16.7,8.016666666666666,6.55,11.9,11.0,4.0,9.1
2006-04-13,11.416666666666668,9.5,3.683333333333333,16.333333333333332,4.15,15.0,10.8125,5.25,29.9,3.9,9.75,6.0,13.975,32.72727272727273,5.954545454545455,12.75,12.3,8.868571428571428,8.3,28.5,5.5,7.25,9.0,16.7,8.02,6.5,11.9,11.0,4.0,9.1
2006-04-14,11.833333333333332,9.833333333333334,3.65,16.416666666666668,4.15,15.0,10.75,5.24,29.75,4.1,9.75,6.033333333333334,13.98,33.18181818181818,5.863636363636362,12.75,12.3,8.902142857142856,9.833333333333334,28.5,5.48,7.4,9.111111111111109,16.7,8.023333333333332,6.55,11.9,11.0,4.0,9.1
2006-04-15,12.25,10.166666666666666,3.7,16.5,4.15,16.0,10.6875,5.23,29.8,4.0,9.75,6.066666666666666,13.985,33.63636363636363,5.7727272727272725,12.75,12.3,8.935714285714285,11.366666666666667,28.5,5.46,7.5,9.222222222222221,16.7,8.026666666666666,6.6,11.9,11.0,4.1,9.1
2006-04-16,12.25,10.5,3.55,16.5,4.15,16.0,10.625,5.22,29.7,4.0,9.75,6.1,13.99,34.09090909090909,5.6818181818181825,12.75,12.3,8.969285714285714,12.9,28.53333333333333,5.44,7.5,9.333333333333334,16.7,8.03,6.65,11.9,11.0,4.1,9.1
2006-04-17,12.25,10.833333333333332,3.4,16.5,4.15,16.0,10.5625,5.21,29.75,4.083333333333333,9.75,6.25,13.995,34.54545454545455,5.590909090909091,12.75,12.3,9.002857142857145,14.433333333333335,28.566666666666666,5.42,7.566666666666666,9.444444444444443,16.7,8.033333333333333,6.7,11.9,11.0,4.116666666666667,9.116666666666667
2006-04-18,12.25,11.166666666666668,3.25,16.5,4.166666666666667,16.0,10.5,5.2,30.0,4.166666666666667,9.75,6.0,14.0,35.0,5.5,12.75,12.3,9.036428571428573,15.966666666666667,28.6,5.4,7.633333333333334,9.555555555555557,16.7,8.036666666666667,6.75,11.9,11.0,4.133333333333333,9.133333333333333
2006-04-19,11.0,11.5,3.25,16.5,4.183333333333334,16.0,10.5,5.25,30.0,4.25,9.75,6.0,14.0,34.0,5.5,12.75,12.3,9.07,17.5,28.6,5.5,7.7,9.666666666666666,16.7,8.04,6.87,11.9,11.0,4.15,9.15
2006-04-20,11.0,11.75,3.25,16.5,4.2,16.0,10.5,5.1,30.5,4.15,9.75,6.0,14.0,33.0,5.416666666666666,12.75,12.3,9.25,17.5,28.5,5.3,7.8,9.777777777777779,16.75,8.043333333333333,6.75,11.9,11.0,4.25,9.15
2006-04-21,11.0,10.5,3.0,16.5,4.25,16.0,10.5,5.2,30.5,4.25,9.75,6.166666666666666,14.0,32.0,5.333333333333334,12.75,12.3,9.4,17.5,28.6,5.1,8.3,9.888888888888891,16.75,8.046666666666667,6.5,11.9,11.0,4.3,9.15
2006-04-22,11.0,10.75,3.0,16.5,4.25,17.0,10.5,5.2,30.6,4.25,9.8,6.333333333333334,14.0,31.0,5.25,12.5,12.3,9.39,17.5,28.6,5.1,8.285714285714285,10.0,16.75,8.05,6.5,11.9,11.0,4.35,9.15
2006-04-23,11.0,11.0,3.0,16.5,4.25,17.0,10.5,5.3,30.8,4.25,9.866666666666667,6.5,14.0,30.0,5.166666666666666,12.6,12.3,9.38,17.5,28.566666666666666,5.2,8.27142857142857,10.5,16.75,8.093333333333334,6.5,11.933333333333332,11.083333333333332,4.35,9.1
2006-04-24,11.0,11.25,3.0,16.5,4.25,17.0,10.5,5.3,31.5,4.25,9.933333333333334,6.0,14.0,29.0,5.083333333333333,12.7,12.3,9.37,17.5,28.53333333333333,5.2,8.257142857142856,11.0,16.75,8.136666666666667,6.5,11.966666666666667,11.166666666666668,4.36,9.1
2006-04-25,11.0,11.5,3.0,16.5,4.266666666666667,16.666666666666668,10.5,5.3,31.5,4.25,10.0,6.0,14.0,28.0,5.0,12.8,12.3,9.36,17.5,28.5,5.2,8.242857142857144,11.5,16.75,8.18,6.5,12.0,11.25,4.37,9.1
2006-04-26,11.0,11.25,3.0,16.5,4.283333333333333,16.333333333333332,10.5,5.3,31.6,4.25,10.0,6.25,14.0,35.0,5.0,12.75,12.3,9.35,17.5,28.5,5.2,8.22857142857143,12.0,16.5,8.07,6.5,12.0,11.25,4.38,9.1
2006-04-27,11.0,10.75,2.8,16.5,4.3,16.0,10.5,5.3,31.75,4.25,10.0,6.25,14.0,28.0,6.0,12.8,12.3,9.3,17.5,28.5,5.2,8.214285714285715,12.5,16.75,7.88,6.5,12.0,11.5,4.39,9.1
2006-04-28,11.0,10.5,2.8,16.5,4.3,16.0,10.5,5.35,32.0,4.25,10.0,6.166666666666666,14.0,28.0,5.5,12.8,12.3,9.5,17.5,28.4,5.25,8.2,11.5,16.75,7.874,6.5,12.0,11.6,4.4,9.1
2006-04-29,11.5,13.05,2.8,16.5,4.3,16.0,10.5,5.3,32.0,4.15,10.0,6.083333333333334,14.0,30.8,5.7,12.75,12.3,9.25,17.5,28.4,5.2,8.2,11.392857142857142,16.75,7.8679999999999986,6.62,12.0,11.75,4.35,9.1
2006-04-30,11.45,12.533333333333333,2.783333333333333,16.5,4.3,16.0,10.5,5.3,32.083333333333336,4.0,10.0,6.0,14.0,33.6,5.9,12.75,12.5,9.083333333333334,17.5,28.43333333333333,5.2,7.9,11.285714285714285,16.75,7.862,6.58,12.0,11.7625,4.3,9.1
2006-05-01,11.4,12.016666666666667,2.766666666666667,16.5,4.3,16.0,10.5,5.3,32.166666666666664,4.0,10.0,6.0,14.0,36.4,6.1,12.75,12.5,8.916666666666666,17.5,28.466666666666665,5.2,7.9,11.178571428571427,16.75,7.856,6.54,12.0,11.775,4.3,9.1
2006-05-02,11.35,11.5,2.75,16.5,4.316666666666666,16.0,10.5,5.3,32.25,4.0,10.0,6.25,14.0,39.2,6.3,12.75,12.5,8.75,10.0,28.5,5.2,7.9,11.071428571428573,16.75,7.85,6.5,12.0,11.7875,4.3,9.1
2006-05-03,11.3,11.0,2.75,16.5,4.333333333333333,16.0,10.5,5.3,32.35,4.0,10.0,6.25,14.0,42.0,6.5,12.75,12.5,8.75,17.5,28.5,5.2,7.9,10.964285714285712,16.75,7.85,6.5,12.0,11.8,4.3,9.1
2006-05-04,11.25,12.0,2.75,16.5,4.35,16.0,10.5,5.3,32.5,4.0,10.0,6.0,14.0,42.0,6.0,12.75,12.5,8.821428571428571,17.5,28.5,5.2,7.9,10.857142857142858,16.75,7.988888888888888,6.75,12.0,11.75,4.3,9.1
2006-05-05,11.2,12.0,2.75,16.5,4.5,16.0,10.75,5.35,32.6,4.0,10.0,6.0,14.15,42.0,6.0,12.75,12.5,8.892857142857146,17.5,28.5,5.25,8.1,10.75,16.75,8.127777777777778,6.708333333333334,12.1,11.75,4.3,9.1
2006-05-06,11.15,11.75,2.7,16.5,4.5,16.0,10.75,5.4,32.7,4.0,10.1,6.0,14.15,44.0,6.0,12.8,12.5,8.964285714285715,17.5,28.5,5.35,8.15,10.642857142857142,16.75,8.266666666666666,6.666666666666666,11.2,11.8,4.25,9.1
2006-05-07,11.1,12.533333333333333,2.733333333333333,16.5,4.5,16.0,10.75,5.35,32.9,4.0,10.1,6.0,14.166666666666668,43.8,6.0,12.8,12.5,9.035714285714283,17.5,28.5,5.25,8.25,10.535714285714286,16.75,8.405555555555555,6.625,11.5,11.816666666666668,4.25,9.1
2006-05-08,11.05,13.316666666666668,2.766666666666667,16.5,4.5,16.0,10.75,5.4,33.0,4.0,10.1,6.25,14.183333333333332,43.6,6.0,12.8,12.5,9.107142857142854,17.5,28.5,5.266666666666667,8.266666666666666,10.428571428571429,16.75,8.544444444444443,6.583333333333334,11.8,11.833333333333332,4.266666666666667,9.1
2006-05-09,11.0,14.1,2.8,16.5,4.5,16.0,10.75,5.45,33.1,4.0,10.1,6.25,14.2,43.4,6.0,12.8,12.5,9.178571428571429,17.5,28.5,5.283333333333334,8.283333333333333,10.321428571428571,16.75,8.683333333333334,6.541666666666666,12.1,11.85,4.283333333333333,9.1
2006-05-10,11.0,10.15,2.85,16.5,4.5,16.0,10.75,5.5,33.4,4.0,10.1,6.0,14.2,43.2,6.0,12.8,12.5,9.25,17.5,28.5,5.3,8.3,10.214285714285717,16.75,8.822222222222221,6.5,12.1,12.0,4.3,9.1
2006-05-11,11.0,10.75,2.85,16.5,4.5,16.0,10.75,5.5,33.5,4.0,10.1,6.0,14.2,43.0,6.0,12.8,12.5,9.321428571428571,17.5,28.5,5.3,8.3,10.107142857142858,16.75,8.961111111111109,6.416666666666666,12.1,12.0,4.3,9.1
2006-05-12,11.0,11.25,2.9,16.5,4.5,16.0,10.75,5.5,34.0,3.9,10.1,6.0,14.19,40.0,6.5,12.9,12.5,9.392857142857146,17.5,28.5,5.3,8.3,10.0,16.75,9.1,6.333333333333334,12.1,12.0,4.35,9.1
2006-05-13,11.0,11.222,2.7,16.5,4.6,16.5,10.75,5.6,34.2,3.8,10.1,6.0,14.18,39.0,6.25,12.875,12.5,9.464285714285717,17.5,28.5,5.45,8.3,9.75,16.75,8.9,6.25,12.1,12.125,4.4,9.15
2006-05-14,11.0,11.194,2.716666666666667,16.5,4.75,16.5,10.75,5.6,34.4,3.8,10.1,6.0,14.17,38.0,6.0,12.85,12.5,9.535714285714283,17.5,28.5,5.45,8.3,9.5,16.75,8.883333333333333,6.166666666666666,12.1,12.25,4.4,9.15
2006-05-15,11.0,11.166,2.733333333333333,16.5,5.0,16.5,10.75,5.6,34.4,3.8666666666666663,10.1,6.25,14.16,37.0,5.75,12.825,12.5,9.607142857142858,17.5,28.5,5.4,8.333333333333334,9.25,16.75,8.866666666666667,6.083333333333334,12.1,12.375,4.4,9.15
2006-05-16,11.0,11.138,2.75,16.5,5.033333333333333,16.5,10.75,5.7,34.5,3.933333333333333,10.1,6.0,14.15,36.0,5.5,12.8,12.5,9.678571428571429,17.5,28.5,5.9,8.366666666666667,9.0,16.75,8.85,6.0,12.1,12.5,4.4,9.15
2006-05-17,11.0,11.11,2.75,16.5,5.066666666666666,16.5,10.75,5.7,34.6,4.0,10.1,6.0,14.15,42.0,6.0,12.75,12.5,9.75,17.5,28.5,5.9,8.4,9.666666666666666,16.75,8.83,6.5,12.1,12.75,4.4,9.15
2006-05-18,11.0,11.082,2.75,16.5,5.1,16.5,10.75,5.7,34.5,4.0,10.1,6.0,14.15,36.0,6.0,12.7,12.6,9.821428571428571,17.5,28.5,5.9,8.4,10.333333333333332,16.75,8.81,6.0,12.1,12.5,4.5,9.15
2006-05-19,11.0,11.054,2.7,16.5,5.1,16.5,10.75,5.7,35.0,4.0,10.1,6.166666666666666,14.15,42.0,6.5,12.75,12.6,9.892857142857146,17.5,28.5,5.9,8.4,11.0,16.75,8.69,6.5,12.1,12.5,4.5,9.15
2006-05-20,11.0,11.026,2.75,16.5,5.1,16.5,10.75,5.6,35.0,4.0,10.1,6.333333333333334,14.15,38.0,6.5,12.8,12.6,9.964285714285717,17.5,28.6,5.6,8.45,11.0,16.75,8.7,7.25,12.1,12.6,4.5,9.15
2006-05-21,11.0,10.998,2.7,16.5,5.1,16.75,10.75,5.5,34.9,4.0,10.1,6.5,14.15,37.66666666666666,6.5,12.8,12.6,10.035714285714283,17.5,28.566666666666666,5.7,8.45,11.0,16.75,8.666666666666666,7.0,12.1,12.633333333333333,4.5,9.15
2006-05-22,11.0,10.97,2.65,16.5,5.1,16.75,10.75,5.5,35.2,4.0,10.1,6.5,14.15,37.333333333333336,6.5,12.8,12.6,10.107142857142858,17.5,28.53333333333333,5.6,8.433333333333334,11.0,16.75,8.633333333333333,6.75,12.1,12.666666666666668,4.566666666666666,9.15
2006-05-23,11.0,10.942,2.6,16.5,5.133333333333334,16.75,10.75,5.45,35.5,4.0,10.1,6.0,14.15,37.0,6.5,12.8,12.6,10.178571428571429,17.5,28.5,5.55,8.416666666666666,11.0,16.75,8.6,6.5,12.1,12.7,4.633333333333333,9.15
2006-05-24,11.5,10.914,2.6,16.5,5.166666666666666,16.75,10.75,5.45,35.6,4.0,10.1,6.0,14.2,42.0,7.0,12.7,12.6,10.25,17.5,28.5,5.55,8.4,11.0,16.75,8.633333333333333,6.5,12.15,12.75,4.7,9.15
2006-05-25,12.0,10.886,2.5,16.5,5.2,16.75,10.75,5.45,36.0,3.9,10.1,6.0,14.2,44.0,7.5,12.8,12.6,10.321428571428571,17.5,28.5,5.55,8.25,12.5,16.75,8.666666666666666,6.5,12.15,12.6,4.8,9.15
2006-05-26,12.0,10.858,2.5,16.5,5.25,16.8,10.75,5.45,36.0,3.8,10.1,6.166666666666666,14.2,42.0,7.0,12.75,12.6,10.392857142857142,17.5,28.5,5.55,8.2,9.5,16.75,8.7,6.5,12.15,12.6,4.8,9.15
2006-05-27,12.0,10.83,2.4,16.5,5.25,16.8,10.75,5.45,36.5,3.69,10.11142857142857,6.333333333333334,14.2,41.0,8.0,12.8,12.5,10.464285714285717,17.5,28.4,5.55,8.23,10.0,16.8,8.666666666666666,6.5,12.2,12.5,4.82,9.15
2006-05-28,12.0,10.802,2.5,16.5,5.25,16.8,10.75,5.5,36.5,3.58,10.122857142857145,6.5,14.206666666666667,40.66666666666666,6.5,12.8,12.5,10.535714285714286,17.5,28.4,5.6,8.26,10.2,16.8,8.633333333333333,6.5625,12.216666666666667,12.533333333333333,4.84,9.15
2006-05-29,12.0,10.774,2.466666666666667,16.5,5.25,16.8,10.75,5.5,36.6,3.47,10.134285714285717,6.75,14.213333333333333,40.333333333333336,5.0,12.8,12.3,10.607142857142858,17.5,28.43333333333333,5.6,8.29,10.4,16.8,8.6,6.625,12.233333333333333,12.566666666666668,4.86,9.15
2006-05-30,12.0,10.746,2.4333333333333336,16.5,5.25,16.84,10.75,5.5,36.6,3.36,10.145714285714286,6.5,14.22,40.0,3.5,12.8,12.3,10.678571428571429,17.5,28.466666666666665,5.6,8.32,10.6,16.8,8.566666666666666,6.6875,12.25,12.6,4.88,9.15
2006-05-31,12.0,10.718,2.4,16.5,5.25,16.88,10.75,5.5,36.6,3.25,10.157142857142855,6.5,14.35,42.0,4.75,12.75,12.3,10.75,17.5,28.5,5.6,8.35,10.8,16.9,8.533333333333333,6.75,12.27,12.6,4.9,9.15
2006-06-01,12.0,10.69,2.4,16.5,5.25,16.92,10.75,5.5,36.6,3.1,10.168571428571427,6.0,14.35,41.33333333333333,6.0,12.75,12.3,10.733333333333333,17.5,28.5,5.6,8.4,11.0,16.9,8.5,6.5,12.28,12.0,4.9,9.15
2006-06-02,12.0,10.662,2.35,16.5,5.25,16.96,10.75,5.5,36.6,3.0,10.18,6.0,14.35,40.66666666666666,7.5,12.8,12.3,10.716666666666667,17.5,29.5,5.6,8.4,11.2,16.9,8.499285714285714,7.0,12.28,11.75,4.95,9.15
2006-06-03,12.0,10.634,2.3,16.5,5.25,17.0,10.75,5.5,36.5,3.0,10.18,6.0,14.35,40.0,6.5,12.75,12.3,10.7,17.5,29.5,5.6,8.4,11.4,16.9,8.498571428571429,6.875,12.28,11.75,4.95,9.15
2006-06-04,12.0,10.606,2.29,16.5,5.25,17.0,10.75,5.6,36.6,3.0,10.203333333333333,6.0,14.383333333333333,41.66666666666667,6.666666666666666,12.75,12.2,10.55,17.5,29.48,5.7,8.35,11.6,16.9,8.497857142857143,6.75,12.286666666666667,11.75,4.95,9.2
2006-06-05,12.0,10.578,2.28,16.5,5.25,17.0,10.75,5.7,36.4,3.0,10.226666666666668,6.25,14.416666666666668,43.33333333333333,6.833333333333334,12.75,12.2,10.4,17.5,29.46,5.8,8.35,11.8,16.9,8.497142857142856,6.625,12.293333333333333,11.75,4.96,9.2
2006-06-06,12.0,10.55,2.27,16.5,5.266666666666667,16.666666666666668,10.75,5.8,36.5,3.0,10.25,6.0,14.45,45.0,7.0,12.75,12.2,10.25,17.5,29.44,5.9,8.35,12.0,16.9,8.496428571428572,6.5,12.3,11.75,4.97,9.2
2006-06-07,12.0,10.716666666666667,2.26,16.5,5.283333333333334,16.333333333333332,10.75,5.833333333333334,36.6,3.0,10.25,6.0,14.45,34.0,7.0,12.7,12.0,10.416666666666668,17.54285714285714,29.42,5.9,8.35,15.0,16.9,8.495714285714287,6.75,12.3,11.75,4.98,9.2
2006-06-08,12.0,10.883333333333333,2.25,16.5,5.3,16.0,10.75,5.866666666666666,36.4,3.0,10.42,6.0,14.8,42.0,8.5,12.75,12.0,10.583333333333332,17.585714285714285,29.4,5.9,8.35,14.0,16.9,8.495,6.75,12.47,11.8,4.99,9.2
2006-06-09,12.0,11.05,2.25,16.5,5.5,18.0,10.75,5.9,36.5,3.0,10.425,6.083333333333334,14.8,40.0,8.4,12.8,12.0,10.75,17.62857142857143,29.5,6.0,8.35,13.0,16.9,8.494285714285715,6.25,12.475,11.75,5.0,9.2
2006-06-10,12.0,9.95,2.25,16.5,5.6,18.0,10.75,5.95,37.0,3.0,10.425,6.166666666666666,14.8,41.25,8.3,12.75,12.0,10.5,17.67142857142857,29.5,6.05,8.34,13.0,16.95,8.493571428571428,6.5,12.45,11.7,5.0,9.2
2006-06-11,12.0,10.025,2.2333333333333334,16.5,5.65,18.0,10.75,6.0,37.5,3.0,10.425,6.25,14.808333333333332,42.5,8.2,12.766666666666667,12.0,10.25,17.714285714285708,29.5,6.1,8.33,10.333333333333332,17.0,8.492857142857144,6.416666666666666,12.45,11.3,5.0,9.2
