date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other,Rice_Dappa,Potato_Jyoti,Apple_Delicious,Onion_Red,Rice_Coarse,Banana_Medium,Rice_Fine
2008-07-04,9.9,9.9,6.25,10.142857142857146,6.25,10.35,12.8,3.171428571428572,66.2,5.6,14.5,7.0,17.1
2008-07-05,10.5,10.25,6.25,10.114285714285714,6.25,14.65,12.8,3.1571428571428566,9.3,6.0,14.5,7.0,17.1
2008-07-06,10.533333333333333,10.316666666666668,6.25,10.085714285714284,6.25,13.4,12.8,3.1428571428571432,36.9,6.2,14.483333333333333,7.0,17.1
2008-07-07,10.566666666666668,10.383333333333333,6.25,10.057142857142855,6.25,14.5,12.8,3.128571428571428,64.5,6.25,14.466666666666667,7.0,17.05
2008-07-08,10.6,10.45,6.25,10.028571428571428,6.25,14.5,12.8,3.1142857142857143,64.5,6.35,14.45,7.0,17.05
2008-07-09,10.75,10.25,6.0,10.0,6.75,13.5,12.8,3.1,65.0,6.4,14.4,7.0,17.0
2008-07-10,10.45,10.2,6.25,10.0,6.25,15.5,12.8,3.1,65.75,6.5,14.5,7.0,17.05
2008-07-11,10.6,10.55,6.0,10.0,6.25,16.136666666666667,12.8,3.1,65.0,6.25,14.45,7.0,17.03333333333333
2008-07-12,10.75,10.55,6.0,10.05,6.0,16.773333333333333,12.8,3.1125,65.0,6.45,14.4,7.0,17.016666666666666
2008-07-13,10.75,10.483333333333333,5.916666666666666,10.1,5.833333333333334,17.41,12.8,3.125,65.15,6.6,14.433333333333332,7.0,17.0
2008-07-14,10.75,10.416666666666668,5.833333333333334,10.15,5.666666666666666,14.5,12.8,3.1375,65.0,6.5,14.466666666666667,7.0,17.0
2008-07-15,10.75,10.35,5.75,10.2,5.5,12.5,12.8,3.15,65.1,6.4,14.5,7.0,17.05
2008-07-16,10.65,10.55,5.75,10.3,5.5,12.5,12.8,3.2,65.0,6.5,14.4,7.0,17.05
2008-07-17,10.65,10.25,7.25,10.3,5.5,12.5,14.0,3.3,64.5,6.4,14.4,7.0,17.1
2008-07-18,10.7,10.3,6.75,10.3,5.5,12.5,14.0,3.291666666666667,64.0,6.4,14.5,7.0,17.1
2008-07-19,10.65,10.35,7.25,10.3,5.5,13.5,14.0,3.283333333333333,63.25,6.0,14.55,7.0,17.1
2008-07-20,10.683333333333332,10.333333333333332,6.75,10.3,5.5,13.0,14.0,3.275,63.5,6.1,14.55,7.0,17.1
2008-07-21,10.716666666666667,10.316666666666668,6.75,10.3,5.5,14.4,14.0,3.266666666666667,64.0,6.15,14.55,7.0,17.1
2008-07-22,10.75,10.3,7.15,10.3,5.5,15.4,14.0,3.2583333333333333,62.0,6.75,14.55,6.5,17.1
2008-07-23,11.0,10.3,7.55,10.3,5.5,16.68,14.0,3.25,60.0,6.6,14.6,6.5,17.05
2008-07-24,10.95,10.25,7.95,10.3,5.5,15.5,14.0,3.2416666666666667,55.0,6.5,14.65,6.75,17.1
2008-07-25,10.8,10.4,8.35,10.3,5.5,12.5,14.0,3.233333333333333,50.0,3.65,14.6,6.833333333333334,17.1
2008-07-26,10.75,10.1,8.75,10.3,5.5,15.5,14.0,3.225,50.0,6.6,14.5,6.916666666666666,17.1
2008-07-27,10.683333333333332,10.216666666666667,8.5,10.3,5.0,12.5,14.0,3.216666666666667,50.5,6.8,14.516666666666667,7.0,17.1
2008-07-28,10.616666666666667,10.333333333333332,8.75,10.3,5.5,16.5,14.0,3.208333333333333,51.0,7.2,14.533333333333333,7.0,17.1
2008-07-29,10.55,10.45,7.5,10.3,5.5,14.82,14.0,3.2,50.8,7.5,14.55,7.0,17.1
2008-07-30,10.6,10.2,7.75,10.25,5.5,15.0,14.5,3.2,50.5,7.75,14.6,7.0,17.1
2008-07-31,10.8,10.25,8.0,10.3,5.5,15.6,14.5,3.2,50.4,7.7,14.6,7.0,17.1
2008-08-01,10.65,10.45,8.25,10.25,5.5,14.0,14.5,3.1,50.3,7.65,14.7,7.0,17.1
2008-08-02,10.7,10.3,8.25,10.254545454545458,5.5,17.75,14.5,3.0727272727272723,50.2,7.6,14.65,7.0,17.1
2008-08-03,10.716666666666667,10.45,8.0,10.25909090909091,5.5,15.833333333333332,14.5,3.0454545454545454,50.0,7.5,14.633333333333333,7.0,17.1
2008-08-04,10.733333333333333,10.6,8.25,10.263636363636364,5.5,13.916666666666668,14.5,3.018181818181818,49.5,7.4,14.616666666666667,7.0,17.1
2008-08-05,10.75,10.75,8.0,10.26818181818182,5.5,12.0,14.5,2.9909090909090907,49.0,7.25,14.6,7.0,17.0
2008-08-06,10.65,10.25,8.0,10.272727272727273,5.0,15.2,14.5,2.963636363636364,48.75,7.3,14.7,7.0,17.0
2008-08-07,10.75,10.5,8.0,10.277272727272726,5.5,14.905714285714287,14.5,2.936363636363636,46.0,7.0,14.6,7.0,17.0
2008-08-08,10.4,10.2,10.25,10.281818181818183,5.5,14.61142857142857,14.5,2.9090909090909087,40.0,7.25,14.65,7.0,17.333333333333332
2008-08-09,10.75,10.35,10.0,10.286363636363637,6.0,14.317142857142859,14.5,2.881818181818182,39.5,7.8,14.65,7.0,17.666666666666668
2008-08-10,10.633333333333333,10.366666666666667,11.5,10.29090909090909,6.0,14.022857142857141,14.5,2.8545454545454545,38.5,8.2,14.683333333333332,7.0,18.0
2008-08-11,10.516666666666667,10.383333333333333,11.5,10.295454545454543,6.0,13.72857142857143,14.5,2.827272727272728,38.0,8.5,14.716666666666667,7.0,18.0
2008-08-12,10.4,10.4,10.0,10.3,6.0,13.434285714285714,14.5,2.8,37.0,8.6,14.75,7.0,18.05
2008-08-13,10.9,10.75,11.25,10.3,6.0,13.14,16.0,2.75,36.8,8.55,14.65,7.0,18.05
2008-08-14,10.7,10.65,11.25,10.3,6.0,13.19142857142857,16.0,2.75,36.6,8.6,14.7,7.0,18.05
2008-08-15,10.7,10.62,10.642857142857142,10.28,5.892857142857142,13.242857142857142,16.0,2.76,36.15,8.7,14.69,7.0,18.05
2008-08-16,10.7,10.59,10.035714285714283,10.26,5.7857142857142865,13.294285714285715,16.0,2.77,35.7,8.8,14.68,7.0,18.05
2008-08-17,10.7,10.56,9.428571428571429,10.24,5.678571428571429,13.345714285714287,16.0,2.78,35.25,8.9,14.67,7.0,18.05
2008-08-18,10.7,10.53,8.821428571428571,10.22,5.571428571428571,13.397142857142859,16.0,2.79,35.0,9.0,14.66,7.0,18.05
2008-08-19,10.7,10.5,8.214285714285715,10.2,5.4642857142857135,13.448571428571427,16.0,2.8,35.35,9.1,14.65,7.0,18.1
2008-08-20,10.75,10.7,7.607142857142858,10.2,5.3571428571428585,13.5,16.0,2.816666666666667,35.1,8.65,14.7,7.0,18.04
2008-08-21,10.85,10.55,7.0,10.2,5.25,13.0,16.0,2.833333333333333,36.0,8.2,14.75,7.0,17.98
2008-08-22,10.82857142857143,10.564285714285713,7.5,10.2,5.5,13.5,16.0,2.85,35.8,8.25,14.5,7.0,17.92
2008-08-23,10.807142857142857,10.57857142857143,7.5,10.2,5.5,15.5,16.0,2.841666666666667,35.75,8.1,14.4,7.0,17.86
2008-08-24,10.785714285714288,10.592857142857143,7.5,10.2,5.5,14.333333333333332,16.0,2.833333333333333,35.6,8.15,14.366666666666667,7.0,17.8
2008-08-25,10.764285714285712,10.607142857142858,7.5,10.2,5.5,13.166666666666668,16.0,2.825,35.65,8.25,14.333333333333332,7.0,18.1
2008-08-26,10.742857142857142,10.621428571428572,7.5,10.2,5.5,12.0,16.0,2.816666666666667,35.5,8.3,14.3,7.0,18.05
2008-08-27,10.721428571428572,10.635714285714286,7.5,10.2,5.5,13.0,16.0,2.808333333333333,35.5,8.35,14.4,7.0,18.05
2008-08-28,10.7,10.65,6.75,10.2,5.0,14.0,16.0,2.8,35.7,8.4,14.5,7.0,18.05
2008-08-29,10.8,10.45,6.5,10.2,5.0,12.0,16.0,2.8,35.0,8.0,14.6,7.0,17.866666666666667
2008-08-30,10.725,10.425,6.75,10.2,5.5,12.0,16.0,2.8,35.4,8.1,14.55,7.0,17.683333333333334
2008-08-31,10.65,10.4,7.05,10.2,5.5,12.166666666666668,16.0,2.8,35.4,8.166666666666666,14.533333333333333,7.0,17.5
2008-09-01,10.575,10.375,7.35,10.2,5.5,12.333333333333332,16.0,2.8,35.4,8.233333333333334,14.516666666666667,7.0,17.6
2008-09-02,10.5,10.35,7.65,10.2,5.5,12.5,16.0,2.8,35.4,8.3,14.5,7.0,17.5
2008-09-03,10.466666666666667,10.266666666666667,7.95,10.2,5.5,12.0,16.0,2.8,35.0,8.2,14.4,7.0,17.5
2008-09-04,10.433333333333332,10.183333333333334,8.25,10.2,5.5,10.0,16.0,2.8,35.2,8.0,14.45,7.0,17.5
2008-09-05,10.4,10.1,8.75,10.2,5.5,12.0,16.0,2.9,35.4,7.9,14.4,7.0,17.5
2008-09-06,10.5,10.3,8.75,10.2,5.5,12.23,16.0,2.9,35.25,8.0,14.5,7.0,17.5
2008-09-07,10.583333333333332,10.483333333333333,10.0,10.2,5.0,12.153333333333332,16.0,2.9,34.0,7.9,14.4375,7.0,17.5
2008-09-08,10.666666666666668,10.666666666666668,9.821428571428571,10.2,5.071428571428573,12.076666666666668,16.0,2.9,34.0,7.85,14.375,7.0,17.5
2008-09-09,10.75,10.85,9.642857142857146,10.2,5.142857142857143,12.0,16.0,2.9,32.0,7.6,14.3125,7.0,17.5
2008-09-10,10.6,10.75,9.464285714285717,10.2,5.214285714285714,12.0,16.0,2.9,32.2,7.5,14.25,7.0,17.5
2008-09-11,10.25,10.25,9.285714285714283,10.2,5.285714285714286,11.3,16.0,2.9,31.8,7.0,14.2,7.0,17.5
2008-09-12,9.75,10.25,9.107142857142854,10.2,5.357142857142857,12.6,16.0,2.8,31.7,7.1,14.0,7.0,17.5
2008-09-13,10.5,10.35,8.928571428571429,10.2,5.428571428571429,11.6,16.038461538461537,2.8,31.6,7.15,14.1,7.0,17.5
2008-09-14,10.416666666666668,10.316666666666668,8.75,10.2,5.5,12.066666666666668,16.076923076923073,2.8,31.4,7.2,14.116666666666667,7.0,17.5
2008-09-15,10.333333333333332,10.283333333333333,8.25,10.2,5.5,12.533333333333333,16.115384615384613,2.8,31.25,7.25,14.133333333333333,7.0,17.5
2008-09-16,10.25,10.25,8.5,10.2,5.5,13.0,16.153846153846153,2.8,31.1,7.3,14.15,7.0,17.55
2008-09-17,9.7,10.3,8.4375,10.183333333333334,5.5,12.0,16.192307692307693,2.8,31.1,7.4,14.2,7.0,17.55
2008-09-18,10.15,9.9,8.375,10.166666666666666,5.5,12.0,16.23076923076923,2.8,31.0,7.5,14.25,7.0,17.5
2008-09-19,10.6,10.65,8.3125,10.15,5.5,12.7,16.26923076923077,2.8,31.25,7.3,14.1,7.0,17.516666666666666
2008-09-20,10.75,10.65,8.25,10.141666666666666,5.5,10.6,16.307692307692307,2.8,31.2,7.1,14.15,7.0,17.53333333333333
2008-09-21,10.8,10.766666666666667,8.333333333333334,10.133333333333333,5.416666666666666,11.3,16.346153846153847,2.8,31.0,7.0,14.166666666666668,7.0,17.55
2008-09-22,10.85,10.883333333333333,8.416666666666666,10.125,5.333333333333334,12.0,16.384615384615387,2.8,30.5,6.9,14.183333333333332,7.0,17.55
2008-09-23,10.9,11.0,8.5,10.116666666666667,5.25,12.7,16.423076923076927,2.8,30.4,6.95,14.2,7.0,17.5
2008-09-24,10.85,11.2,8.3,10.108333333333334,5.2,14.0,16.461538461538463,2.8,30.8,7.05,14.2,7.0,17.5
2008-09-25,10.75,11.2,8.1,10.1,5.15,12.5,16.5,2.8,30.9,7.15,14.2,7.0,17.5
2008-09-26,10.5,11.05,7.9,10.1,5.1,12.0,16.5,2.85,30.8,7.1,14.3,7.166666666666666,17.5
2008-09-27,10.6,10.9,7.7,10.125,5.05,12.5,16.5,2.8375,31.0,7.05,14.5,7.333333333333334,17.5
2008-09-28,10.591666666666667,10.929166666666667,7.5,10.15,5.0,12.74,16.5,2.825,32.0,7.15,14.566666666666668,7.5,17.5
2008-09-29,10.583333333333332,10.958333333333332,8.0,10.175,5.0,12.98,16.5,2.8125,33.5,7.25,14.633333333333333,7.0,17.5
2008-09-30,10.575,10.9875,7.945652173913044,10.2,5.021739130434782,13.22,16.5,2.8,33.0,7.5,14.7,7.0,17.5
2008-10-01,10.566666666666668,11.016666666666667,7.891304347826088,10.2,5.043478260869565,15.0,16.5,2.8,32.4,7.8,14.75,7.0,17.5
2008-10-02,10.558333333333332,11.045833333333333,7.83695652173913,10.2,5.065217391304348,15.5,16.5,2.8,30.216666666666665,7.7333333333333325,14.75,7.0,17.5
2008-10-03,10.55,11.075,7.782608695652174,10.2,5.086956521739131,14.0,16.5,2.8,28.03333333333333,7.666666666666666,14.75,7.0,17.5
2008-10-04,10.541666666666668,11.104166666666668,7.728260869565218,10.2,5.108695652173913,12.2,16.5,2.8,25.85,7.6,14.75,7.0,17.5
